,악플여부
54482,0
35982,0
27599,0
13204,0
47169,1
52992,0
12617,0
98023,1
29868,0
10294,1
60580,0
83538,1
63511,0
87813,1
6067,0
64755,0
42781,0
22270,0
22458,0
44415,0
74507,1
73480,0
78185,0
6203,0
46726,0
55519,0
58095,0
85938,1
79976,0
6248,0
80078,1
45907,0
77516,0
84065,1
47525,1
15520,0
18413,0
91183,1
70872,0
38142,0
46342,0
21406,0
85612,1
81284,1
45919,0
7760,0
36042,0
93387,1
19439,0
54170,0
6872,0
8904,0
14213,0
91801,1
86127,1
47010,0
88925,1
45299,0
50129,0
41617,0
84084,1
5197,0
507,0
74707,0
74252,0
17065,0
72101,0
55350,0
87130,1
78952,1
28846,1
16746,0
78044,1
35990,0
78618,0
4191,0
13007,0
4054,0
73320,0
8627,0
25140,0
21287,0
93265,0
75428,0
35453,0
224,0
97702,1
66314,0
3403,0
74577,0
31034,1
5228,0
16234,0
83066,1
44691,1
92436,1
74137,1
55852,0
37595,0
15840,0
3540,0
32974,0
55570,0
50793,0
11003,0
21789,0
49152,0
76977,0
61806,0
27782,0
72688,0
86164,1
62781,0
52416,1
11573,0
76148,0
28509,0
95525,1
93800,1
38010,0
93058,1
13240,0
51238,0
6577,0
39398,0
64897,0
33324,0
25969,0
93954,1
34781,0
42322,0
31952,0
59567,0
26941,0
52265,1
46500,1
1572,0
13110,0
76027,0
71393,0
34865,0
64723,0
77252,0
35106,0
3087,0
28586,0
20386,0
2894,0
29589,0
64057,0
44120,0
40352,0
93897,1
74022,0
32409,0
90701,1
65044,1
47484,0
40279,0
44275,0
1090,0
56103,0
35018,0
61486,0
39357,0
1824,0
87681,1
94927,1
87038,1
44250,0
73015,1
8951,0
79543,0
54276,0
41912,1
64366,1
29303,0
35544,0
35512,0
72210,1
14597,0
47600,0
50881,0
16523,0
42406,0
2022,0
74424,0
3122,0
66054,1
56080,0
78004,0
10352,0
75689,0
97796,1
28561,0
60532,1
78716,0
98555,0
39294,0
23741,0
93010,1
30237,0
86954,1
58642,1
15842,0
85750,1
97021,1
84664,1
52241,0
80706,0
28223,0
66035,0
14584,0
56194,1
60459,0
74845,0
29506,0
65282,0
61926,0
50683,0
57141,1
79860,1
90453,1
45030,1
81775,1
30531,1
62288,0
66297,1
28571,1
51065,0
64799,1
10935,0
944,0
79396,0
94785,0
5924,0
98725,1
63545,0
28421,0
54819,0
24487,0
86077,1
11330,0
51785,1
22339,0
1232,0
88249,1
7035,0
3402,0
80084,0
25276,0
63330,0
34076,0
6448,0
71047,0
59518,0
24149,0
34181,0
45411,1
22893,0
78546,1
12021,0
68177,0
77538,1
80851,1
9613,0
49005,0
13605,0
42233,0
74651,0
51504,0
38254,0
61368,0
76692,0
8690,0
38146,0
72606,0
11335,0
79081,1
49118,1
97663,1
64561,0
13022,0
84094,1
35098,0
51394,0
89590,1
12532,0
17374,0
72703,0
75311,0
25643,0
28227,0
10289,0
17799,0
87195,1
487,0
21985,0
34255,0
44954,0
5645,0
41618,0
16010,0
20724,0
45444,1
43037,0
79200,1
6765,0
40424,0
12316,0
89778,1
34438,0
36480,0
18024,0
64087,0
75880,0
17942,0
71138,0
26276,0
75253,1
29255,1
2099,0
10326,0
22416,0
84929,1
3832,0
59706,0
92698,1
88338,1
6104,0
52061,0
34742,0
43462,0
82796,1
87072,1
42433,0
16635,0
83964,1
50744,0
66579,1
94241,1
79165,1
35529,0
93562,1
45773,0
94704,1
45839,0
2129,1
67764,0
78422,0
93596,0
97855,1
56324,0
64252,0
96393,1
51212,0
61380,0
41261,0
98118,1
26002,0
68677,0
51975,1
73003,0
10251,0
66301,0
78265,1
55815,1
20423,0
41645,0
79983,1
76913,0
21348,0
56766,0
43055,0
94413,1
55841,0
42050,0
2168,0
69939,0
72697,0
10040,0
1410,0
87561,1
74222,1
98278,1
77597,0
35000,0
52576,1
64592,0
46946,0
93614,1
38136,0
79170,0
10648,0
65307,1
91679,1
27952,0
29218,0
90886,1
24200,0
62544,1
96530,1
44993,0
35208,1
11198,1
55967,0
71767,0
36301,1
17318,0
2081,0
49070,0
5244,0
64472,0
32095,0
5571,0
75964,0
71998,0
78810,1
61798,1
35214,1
68370,0
14489,0
32684,0
55910,0
92673,0
6307,0
6320,0
50006,0
8603,0
96900,0
92015,0
59516,1
12650,0
27237,0
61778,0
87544,1
27653,0
90358,1
95190,1
59151,1
44526,0
95402,1
97639,1
14957,0
19948,0
8433,0
45186,1
6479,0
13111,0
88504,1
78577,0
86762,1
59498,0
74923,0
50008,0
64356,1
76063,0
27357,0
81706,1
11166,0
58116,0
72235,0
31796,0
10659,0
93904,0
76408,0
5777,0
47046,1
59168,1
13576,0
24127,0
77476,0
92252,0
47138,0
23363,0
61729,0
28300,0
53665,1
88947,1
15196,0
20379,0
56706,1
62510,1
33917,0
10676,0
51848,0
78789,1
44600,1
88482,1
32801,0
2927,0
20663,0
6370,0
5229,0
90752,1
26625,0
19268,0
94958,1
9460,0
69474,0
60132,0
47035,1
83713,1
70425,0
82567,1
80563,0
8722,0
9760,0
8839,0
19267,0
45016,1
27521,1
66543,1
1673,0
53690,1
47371,1
64574,0
56141,0
6092,0
6654,0
14236,0
65784,1
63003,1
9224,0
20350,0
42037,0
61420,0
57978,0
60208,0
28369,0
23905,0
94569,0
56431,0
25542,0
75337,0
60832,0
38834,0
87323,1
85241,1
14892,0
32987,0
6616,0
87174,1
23538,0
25888,0
22008,0
1922,0
43185,0
2617,0
66168,0
58794,1
87213,1
28194,0
35830,0
20375,0
68847,0
17015,0
79400,1
56997,0
6231,0
61674,1
28384,0
57256,0
87849,1
69226,0
84930,1
81613,1
34623,0
10540,0
10448,0
88980,1
90160,1
32111,0
43636,1
645,0
4153,0
45732,0
53293,1
37332,0
64840,0
64777,1
47449,0
88953,1
95073,0
93466,1
8255,0
22013,0
29387,0
23292,0
18017,0
22716,0
96712,0
83892,1
74134,0
7098,0
8188,0
84606,1
63536,0
94550,1
95737,1
66231,0
69929,0
61645,0
76207,0
37111,0
76500,0
37020,0
30533,0
39387,0
68761,0
81096,0
42014,0
34201,0
38321,0
37802,0
28646,0
37824,0
74101,1
26855,1
56942,0
88349,1
7072,1
18483,0
70147,0
31627,1
99161,0
21864,0
74119,0
46575,0
61581,1
42505,0
65757,0
10605,0
5726,0
75606,0
19709,0
51972,1
54894,0
85267,1
56384,0
11447,0
92480,1
31541,1
31674,1
90658,1
34445,0
1926,1
23342,0
74499,0
19550,0
50300,1
16473,0
93428,1
16817,0
67324,0
18219,0
76761,0
66084,0
2830,0
48416,1
5297,0
61891,0
40086,0
28349,1
78151,1
76329,1
4779,0
47726,0
52899,1
86837,1
39062,0
65880,0
33063,0
82932,1
63770,1
31021,0
96589,0
19726,1
22004,0
22676,0
95134,1
34618,1
32310,0
18018,0
62513,1
50343,0
90662,0
36806,0
70933,0
51011,0
43556,0
60534,0
32923,0
69433,0
83483,1
39367,0
85206,1
21276,0
90304,1
53017,0
36729,0
98538,0
13871,0
48534,1
50336,0
63841,0
2940,0
22019,0
29975,0
1802,0
80288,0
92628,1
81504,1
5504,0
8953,0
49412,0
2438,0
69678,0
27479,0
56571,0
88821,1
18474,0
84699,1
37436,1
41758,1
1958,0
28737,0
71578,0
5949,1
49813,0
64673,0
96734,0
78476,0
40146,0
9241,0
5410,0
4039,0
18344,0
38993,0
57773,0
1371,0
67016,1
62872,1
54615,0
41632,1
380,0
47321,1
13090,1
11654,0
64866,1
51462,1
98214,1
98311,1
34561,0
75206,0
29348,0
51765,0
90395,1
15306,0
86758,1
74200,0
71485,1
83389,1
45001,1
22092,0
34801,0
97975,1
40903,0
56563,0
29718,0
37328,1
95140,0
13089,0
31499,0
84857,1
76233,0
39076,0
66533,1
60704,0
52802,0
24802,0
31011,0
9636,0
81331,1
80321,0
52884,0
23926,0
54820,0
38279,0
6553,0
61571,0
52036,1
9347,0
60659,0
72187,1
94831,1
18119,0
17380,0
1995,0
98539,0
96447,1
79938,0
31170,1
64049,1
79094,0
31370,1
81899,1
72634,0
57237,1
35332,0
89243,1
21117,0
78186,1
87933,1
70499,1
52289,0
15098,0
61905,1
61206,1
10383,0
70859,0
88584,1
50247,1
88447,1
67797,1
51483,0
90909,1
18594,0
37228,0
32199,0
11446,0
28198,0
59438,0
89976,1
3806,0
18967,0
5423,0
33912,0
88670,1
78938,0
59682,1
84287,1
50476,0
8594,1
1586,0
73548,0
34240,0
58742,0
15932,0
18602,0
20186,0
62647,1
65688,0
11506,0
19927,0
92035,1
39505,0
66747,1
58414,0
73124,1
92020,1
53709,1
2176,1
33206,0
54050,1
45168,0
51982,0
51598,0
41939,0
9913,0
47288,0
17716,0
94878,1
34405,1
80798,0
48336,1
72558,1
15487,0
66692,1
43977,1
20216,0
89428,1
69211,0
79011,0
77102,0
86316,1
59432,0
63586,1
11547,0
83302,1
13634,0
17760,0
63129,1
92229,1
92775,0
39629,0
163,0
54415,0
43027,0
88589,1
7663,0
26246,0
38512,0
74721,0
25535,0
90411,0
97671,1
34861,0
30199,0
79821,0
60965,1
77069,1
28537,1
71325,0
69694,0
68574,0
41286,1
39058,0
48634,0
56390,0
98643,1
17244,0
78980,0
15894,0
1486,0
5450,0
63414,0
69589,0
12116,0
53526,0
1909,0
95181,0
54499,0
31602,1
76460,1
76750,0
23890,0
3504,0
92194,1
68812,0
25425,0
10036,0
1989,0
81718,1
6045,0
33636,0
98224,1
79756,1
89874,1
82523,1
23427,0
69350,0
84011,1
8369,0
78016,0
89851,1
69695,0
58398,1
26359,0
75567,0
69837,0
45579,1
63369,1
19712,0
66814,1
31253,0
27753,1
29392,0
5760,0
79924,0
34000,0
31027,0
75298,0
74638,0
86225,1
22117,0
31424,0
91282,1
15766,0
30713,1
2410,0
54258,0
5612,0
39311,0
38924,0
21151,0
9059,0
67202,0
83140,1
43920,0
96468,1
25998,0
6740,0
48579,0
25497,0
59621,0
575,0
9300,0
42344,1
93196,1
97692,1
85886,1
88613,1
35683,0
25720,0
68065,0
63214,0
80455,0
13819,0
11223,0
12020,0
94487,0
94581,1
10370,0
57612,0
73997,0
76261,0
89305,1
68471,0
79692,1
49718,1
66954,1
30959,0
94320,1
28320,0
3405,0
97068,1
84112,1
20898,0
84213,1
77679,0
98018,1
15694,0
3047,0
51740,0
87577,1
88636,1
26741,0
31120,0
28687,1
89129,1
86522,1
46157,1
4079,0
65498,1
1746,0
74835,0
619,0
94767,1
64303,0
28266,1
72519,0
8439,1
42527,0
76983,1
58848,0
94576,1
73437,0
73444,1
80285,0
95852,1
11710,0
46503,0
54969,0
75174,0
27492,0
578,0
18227,0
7517,0
38342,1
61026,1
51384,0
63533,0
853,0
42235,0
59125,0
57903,1
36182,1
92282,0
95027,1
13503,0
7592,1
91516,0
13708,0
84021,1
12268,0
67751,1
60992,1
72941,0
93657,1
31479,0
36180,0
95670,1
45482,0
29642,0
93055,1
10202,0
67861,0
2946,0
27299,0
90480,1
72691,0
26935,1
1072,0
48614,0
52998,0
15958,0
32500,0
16540,0
37246,0
37547,0
66990,0
37998,1
85203,1
55985,0
45810,1
62430,0
89984,1
25261,0
62309,0
17267,0
30875,1
12522,0
61364,1
15352,0
61934,1
52512,0
44400,0
1117,0
64760,0
85135,1
80878,1
46451,1
43672,0
36682,0
88822,1
95980,1
72155,0
7571,0
90471,0
82834,1
66307,0
29621,0
25245,0
81488,1
91507,1
54926,0
40574,0
18916,0
30068,0
6296,0
67881,0
12546,0
14730,0
85794,1
5853,0
56801,0
29934,0
92952,1
25512,0
32574,0
93545,1
84447,1
86876,1
20506,0
28404,0
40440,0
64168,1
78748,1
23576,0
19072,0
70738,0
51581,0
47156,1
95589,0
86395,1
10693,0
86105,1
25315,1
58745,0
29837,0
10446,0
85644,1
817,0
39097,0
81888,1
75308,0
96273,1
92881,1
50740,0
72451,0
76542,0
46323,0
14452,0
38828,0
17754,0
73494,0
36040,0
87858,1
2750,0
30474,0
18488,0
4735,0
41580,0
45682,0
23885,0
15739,0
35479,0
54130,0
64255,1
82416,1
57494,0
69383,0
98947,1
43869,1
66508,0
48448,0
50717,0
57020,1
34710,0
37087,1
11096,0
93238,1
91607,1
68338,0
22632,0
36039,0
60295,0
56230,0
81735,1
26137,0
83358,1
57037,0
46281,1
60952,1
85976,1
40355,0
81751,1
11404,0
39878,0
65886,1
76684,0
13255,0
41444,0
38823,0
70608,0
55391,0
41500,0
12424,1
98421,0
10371,0
48533,0
92257,1
4304,0
88097,1
67472,0
17864,0
69891,0
38898,0
31083,0
37473,0
74630,0
5243,0
66828,0
13343,0
36003,1
61564,1
41661,0
68327,0
95099,0
90046,1
36391,1
28169,0
17285,0
82088,1
74398,0
54447,0
14737,0
12266,1
78484,0
8693,0
86231,1
78782,1
36608,0
6149,0
35075,0
88752,1
36926,0
98878,1
37448,1
976,0
60434,0
80093,0
90069,1
70506,0
36870,1
95263,1
48421,0
39566,0
32980,0
77660,0
55173,0
95498,1
17067,0
18223,0
50139,1
17180,0
18968,0
55539,0
85282,1
59388,0
34453,0
54283,0
89419,1
14204,1
60627,1
95829,1
63747,0
77562,0
21190,0
17003,0
56842,0
35454,0
54359,0
98091,1
96083,1
41350,0
4311,0
37570,0
16177,0
8118,0
53252,0
64780,0
29304,1
67529,1
29045,0
55100,0
5613,0
75285,0
13322,0
13274,0
43322,1
33906,0
26606,0
58039,0
68670,0
92844,1
70510,0
83459,1
47629,0
11919,0
2281,0
27159,0
37433,1
26168,1
68163,0
17829,0
82480,1
74339,0
69237,0
65140,1
34037,0
14029,0
47343,0
19573,0
81391,1
94166,0
37761,0
98181,1
35309,0
67477,1
80537,0
13828,0
43826,0
43633,0
2690,0
21160,0
84302,1
11670,1
38916,0
97279,1
43607,0
8356,0
78268,0
92213,0
15142,0
15974,0
36167,0
56276,0
23632,0
4177,0
68255,0
71730,0
20731,0
27726,0
93292,1
56477,0
10825,0
6056,0
43126,0
99006,0
38872,0
38149,1
9710,0
61032,0
6675,0
47460,0
60282,0
22445,0
77415,0
97999,1
3401,0
65123,0
57951,0
7548,0
97467,1
64050,0
84675,1
84922,1
18592,0
36867,0
60530,0
91834,1
54107,0
48616,0
42010,0
9737,1
57949,0
64283,1
54333,1
20548,0
20737,0
72352,0
83082,1
80060,0
72693,0
69516,0
71577,0
22819,0
64492,1
83792,1
56126,0
35604,0
31669,0
5498,0
97630,1
67896,0
98024,1
84261,1
67176,0
75774,0
88217,1
45924,1
56057,0
17312,0
51313,0
53993,0
59301,0
15939,0
27768,0
55495,0
49239,0
3123,0
81932,1
99373,0
75377,1
45039,0
64507,1
13222,0
62032,1
93062,1
97779,1
68316,0
7431,0
95788,1
30869,0
1788,0
70831,0
43427,0
3810,0
90849,1
8566,0
56077,0
80967,1
79718,0
81150,0
1930,0
83382,1
581,0
61782,0
31742,0
10274,0
80365,0
77076,0
47719,0
24890,0
65000,0
94482,1
20923,1
70381,0
73907,0
4833,0
62615,0
59858,1
20925,0
9558,0
38015,1
31440,1
89883,1
6184,0
62262,0
5345,0
13925,0
23418,0
38114,0
49158,0
16463,0
23040,0
80440,1
67261,1
81169,0
65043,0
52905,1
40389,0
40695,0
91896,1
23639,0
80182,0
41649,0
33446,1
85601,1
8527,0
69236,0
48672,1
54013,0
24423,0
20821,0
10842,0
95832,1
85928,1
97213,1
84404,1
80280,0
36853,0
47219,0
86122,1
68339,0
61568,1
54832,1
96659,1
39816,1
17316,0
53003,0
47587,0
28279,0
55621,0
83965,1
29919,0
68832,1
66430,0
84627,1
33512,0
91324,0
19855,0
29143,0
3842,0
30419,1
5674,1
59909,0
88467,1
61198,1
44371,1
62302,0
46115,0
20036,0
56892,1
70741,0
26191,0
55999,0
2241,0
63192,1
10361,0
17208,0
1069,0
18928,0
1913,0
64629,0
83257,1
6081,0
80828,0
44010,0
72524,0
59778,0
43163,1
63263,0
20630,0
2651,0
83489,1
28935,0
10672,0
38558,0
338,0
78552,0
21325,0
82100,1
30570,0
40133,0
40862,0
89618,1
52740,1
12086,0
57430,0
74164,0
54439,0
56072,0
96339,1
9585,1
52797,0
89836,0
64758,0
32004,0
22420,0
52387,0
6476,0
37239,0
32359,1
12903,0
28597,0
61897,0
56874,0
98983,1
81514,1
36277,0
27303,0
96072,1
41132,0
79921,0
6706,0
74228,0
77951,0
53827,0
74199,1
862,0
26452,1
87365,1
18263,0
4797,0
46408,0
80409,0
46035,0
63749,0
89142,1
97386,1
25850,0
10959,0
45484,0
10192,0
25129,0
61061,0
60520,1
60972,1
51208,0
43073,1
68376,0
73556,0
42773,0
33215,0
25871,0
97936,1
67134,0
81767,1
52285,0
72838,0
99174,0
11521,0
31809,0
70753,0
78300,0
21722,0
79901,0
65876,0
29370,0
59684,0
43715,1
40871,1
51030,1
19156,0
97196,1
4586,0
79525,0
90172,1
28514,0
69159,0
60948,0
9780,1
22762,0
41428,1
25283,0
17731,0
89832,1
73213,0
97007,0
88894,1
41124,0
97208,1
62018,1
89137,1
600,0
7342,0
26227,0
48078,1
65072,0
46336,0
78852,1
68637,0
40095,0
63327,0
67977,0
98318,1
82136,1
68885,0
54473,1
58105,0
981,0
67513,1
80071,1
37302,0
93920,1
20353,0
91622,1
60007,0
60754,1
9280,0
17360,1
61023,1
45633,0
39234,0
71434,1
38839,0
41412,0
98720,1
7621,0
13556,0
4580,0
39956,0
85251,1
9248,0
65592,0
78907,1
88409,1
37211,0
98459,0
86027,1
87672,1
48241,1
50762,0
68258,0
40018,0
42675,1
82188,1
30249,1
98257,1
23775,1
15511,1
96519,1
39517,1
89479,1
84234,1
59928,1
43127,1
94015,1
44326,1
83927,1
16251,0
80339,0
15386,0
32308,1
29213,0
85004,1
22213,0
70398,0
77723,1
10149,0
47899,1
86661,1
69307,0
86656,1
69602,0
12658,0
79323,0
22637,0
57720,0
35819,0
14769,0
98831,1
49690,0
44661,0
11703,0
30322,1
15401,0
97082,1
94251,1
94048,1
22254,0
86272,1
89425,1
39953,0
79832,1
25988,0
61302,1
86745,1
56129,0
10890,1
99238,0
64124,0
50691,0
7433,0
66131,0
42796,0
28439,0
63741,0
96599,0
6172,0
38964,1
75509,1
92417,1
47048,0
10302,0
13534,0
41016,0
64318,1
4029,0
88172,1
37308,0
85514,1
79237,0
37283,0
70459,0
93893,1
99415,0
23917,0
28299,0
56926,0
45986,0
98994,1
54191,0
31893,0
43859,1
22644,0
90145,1
29969,0
68331,0
95863,1
94615,1
45512,1
54414,0
7880,0
26376,0
50161,1
58195,0
82791,1
46487,0
54584,0
19339,0
33464,0
61393,1
14736,0
5425,0
44802,0
17214,0
95296,1
62866,1
46359,1
92786,1
47590,0
79265,1
94492,1
78369,0
80983,0
6653,0
20323,0
92110,1
82882,1
54843,1
54196,0
21263,0
65406,0
90223,1
17755,0
71913,0
10215,0
82629,1
36759,0
34745,0
25357,0
23795,0
41126,1
83297,1
63780,1
44918,0
33078,0
67454,1
52778,0
42424,0
91191,1
49574,0
97385,1
60648,0
51610,1
37183,0
10236,0
51457,0
74902,0
66804,0
45878,1
14006,0
21849,0
88800,1
48690,0
92944,1
75740,0
97292,1
65479,0
58470,0
54899,1
35943,0
18003,0
68360,0
28788,1
87968,1
62875,1
70248,0
7737,0
31750,0
63500,0
91356,0
76327,1
64720,0
40820,0
33104,0
64753,0
70376,0
50953,1
40210,0
12914,0
20324,0
20607,0
82055,1
128,0
10671,0
32928,0
82722,1
2299,0
83999,1
27746,0
45664,1
28760,0
4072,0
13206,0
28850,0
19170,0
70687,0
30854,0
36381,1
77602,1
83034,1
9568,0
49128,0
92384,1
97809,1
79796,0
7154,0
39029,1
7826,0
9731,0
68556,0
79610,0
26550,1
88424,1
15200,0
83400,1
98557,0
85777,1
30690,0
95711,1
31447,0
94047,1
87037,1
56864,1
80202,0
4530,0
72188,1
32371,0
51398,0
23950,0
21553,0
52920,0
48555,1
11078,0
93369,1
86173,1
86477,1
46832,0
5527,0
5512,0
88375,1
2295,0
37479,0
13043,0
11376,0
25823,0
34560,0
25217,0
87374,1
93322,1
4934,0
73303,0
22545,0
77511,0
75969,0
87872,1
64477,0
59088,1
24508,0
40433,0
58344,1
64194,0
48496,1
65566,0
47377,1
78279,0
81979,1
13454,0
70023,0
48909,1
35415,1
83362,1
15538,0
8245,0
3530,0
18943,0
72198,0
72274,0
79271,0
93585,1
92965,1
24258,0
2578,0
69515,1
46239,0
18680,0
6946,0
55813,0
81471,1
53736,0
23254,0
27326,0
5967,0
72338,0
64743,0
65450,0
74829,0
12489,0
72995,0
75406,0
11693,0
98287,1
70271,1
35838,1
44845,0
68971,0
63504,1
58845,0
56442,0
1907,0
85440,1
99057,0
22371,1
71525,1
13029,0
66818,1
44589,0
35116,0
86130,1
68678,0
91408,1
50766,1
98324,1
24883,0
89902,0
73855,0
90684,1
88629,1
49230,1
97534,1
70926,0
52650,1
38679,0
16986,0
39623,0
16130,0
85493,1
13672,0
39957,0
97371,1
80075,0
29372,0
58036,0
69254,0
788,0
23074,0
49692,1
20487,0
85631,1
65630,0
94448,1
82316,1
48881,0
78225,0
95441,1
81472,1
39825,0
41814,0
79732,0
60852,0
40094,0
45421,1
84983,1
55345,0
43543,0
90167,0
22770,0
34139,1
53815,0
80557,1
63072,0
23611,0
88069,1
37291,1
56423,0
62424,0
61143,0
26641,0
15403,0
68714,0
73743,0
13181,0
91780,1
41757,0
89728,1
94969,1
52918,1
35817,0
71973,0
50891,1
72252,0
4099,0
5703,0
9307,0
6207,0
81078,0
70325,0
19908,0
37576,0
80994,0
75137,1
95333,1
93471,1
7323,0
82825,1
60382,1
60564,0
88474,1
16223,0
11272,0
61291,1
87274,1
58543,1
17145,0
65575,1
83796,1
16734,0
42277,1
72440,0
30150,0
10610,0
59118,0
17398,0
37922,0
19866,0
13445,0
55940,0
69355,0
74434,0
25943,0
65681,1
49643,0
12052,1
9835,0
74327,0
53374,1
41102,0
13160,1
1153,0
3771,0
36762,0
57703,0
97733,1
81559,1
52138,0
96030,1
69088,0
8699,0
47670,0
85784,1
22247,0
12294,1
62446,0
42621,0
21116,0
5060,0
75444,0
80126,0
34626,0
61644,0
54117,0
95846,1
4636,1
23416,0
71685,0
32460,1
88585,1
39849,0
93935,1
92989,1
3473,0
27647,0
49961,1
55261,0
57799,0
28028,0
9360,0
24741,0
96319,1
98724,1
36706,0
12462,0
64310,1
15072,0
40015,0
56248,0
26222,0
26370,0
425,0
4041,1
93447,1
53832,0
61432,0
17186,0
98142,1
89924,1
84873,1
31358,0
61746,1
8304,0
16356,0
8593,0
12919,0
25020,0
37734,0
77654,0
19004,0
69760,0
85635,1
96446,1
53694,0
92250,0
54611,1
59502,0
80251,0
34053,0
19080,0
60494,1
27213,0
51977,1
9144,0
94257,1
40900,0
89188,1
69545,0
71925,0
49925,0
17661,0
72794,0
56953,0
78849,0
4941,0
90756,1
23931,0
59599,0
94096,0
40926,0
46486,1
88337,1
3597,0
92548,1
8069,0
88182,1
21923,0
1484,0
7314,0
45349,0
86064,1
16883,0
31738,0
28485,0
1093,0
53877,0
47411,0
61902,0
11740,0
43337,0
62126,0
58978,0
93314,1
87125,1
69732,0
40794,1
96795,1
88494,1
9941,0
18442,0
10509,0
80302,1
16943,0
1272,0
8956,0
76020,0
46116,0
72626,0
9643,0
6671,0
49797,0
90675,1
70806,1
65342,0
47975,0
65695,0
51351,1
3962,0
28467,0
29516,0
62915,0
17523,0
3671,0
92312,0
29627,0
48450,0
64938,1
98615,1
63264,1
81260,0
73462,0
31803,0
92197,1
96841,1
96433,1
28174,0
73526,0
75279,0
84486,1
5573,0
37512,0
32291,0
95112,1
82369,1
48351,0
92752,1
11134,0
57985,0
53243,0
92160,1
14823,0
59443,1
96042,1
23672,0
27280,0
42466,0
74558,0
18031,0
28283,0
40366,0
81631,1
74741,1
67934,0
97710,1
79626,0
73791,1
98978,1
15593,0
81300,1
60028,0
5835,0
2665,1
6595,0
4756,0
49393,0
51105,0
17047,0
64738,1
20643,0
72867,1
8376,0
47977,0
63499,1
55667,1
10741,0
59448,0
78693,0
8210,0
96813,1
24760,0
5591,1
11516,0
16426,0
81653,1
70553,0
95932,1
61084,0
91311,1
92874,1
8486,0
93091,1
31104,0
89400,1
24974,0
20264,0
2074,0
80975,0
78551,0
64500,1
87262,1
33224,0
32837,1
9566,0
17205,0
21770,0
92143,1
22727,0
60261,0
24808,0
44446,1
75717,0
24615,0
81262,0
75488,0
42987,0
5964,0
22375,0
78670,0
52311,0
85372,1
22255,0
42931,1
35848,0
9383,0
86880,1
44794,0
57984,0
28772,1
14664,0
39654,0
24678,0
21457,0
31558,0
18966,0
47037,0
28293,0
10838,0
41103,0
93634,0
61326,0
12062,0
68933,0
22896,0
82418,1
96847,1
26393,0
8365,0
68151,0
63093,1
69563,0
37017,0
50899,1
11228,0
9874,0
87627,1
88346,1
51672,0
99141,0
98271,1
5882,0
11508,0
11250,0
75910,0
42099,0
5724,0
75993,0
58965,1
15743,0
62811,0
93412,1
71074,1
66304,1
37648,0
68836,0
87837,1
38659,0
13241,0
8380,0
21796,0
71897,1
63873,1
84087,1
71388,0
41824,0
30053,0
8094,0
61012,0
31220,0
82105,1
27384,0
72542,0
42377,1
29156,0
41791,0
78480,0
82347,1
75752,1
14714,0
31036,1
14947,0
56756,0
53856,1
74888,0
28902,0
39430,1
42980,0
73334,0
35517,0
72855,0
53779,1
77131,0
28071,0
56136,1
5818,0
63656,0
38682,0
75009,0
68295,0
30323,1
83385,1
19961,0
7280,0
83704,1
23948,0
53925,0
93109,1
29963,0
68622,0
89762,1
56212,0
41423,0
85540,1
19775,0
93841,1
11960,0
60688,0
72921,0
16954,0
44861,1
84552,1
1691,0
45898,0
34216,0
58297,0
64608,0
26061,0
70529,0
15467,0
64435,1
48680,0
45603,1
92044,1
19971,0
14945,0
34232,0
19700,0
57915,1
94317,1
51979,1
23904,0
21051,0
33250,1
50461,0
93384,1
80707,0
47938,1
73506,0
68491,0
18701,0
64686,1
70017,0
98151,1
38856,0
14263,0
78417,0
2508,0
99083,0
29690,0
67399,0
5019,0
789,1
56782,0
34468,0
40588,0
69867,0
70743,0
84963,1
91926,1
72319,0
69798,0
61199,1
77266,0
62962,0
24607,0
8319,0
57468,1
14576,0
17158,0
88962,1
26989,0
57524,0
17850,0
20128,0
34638,1
93334,1
83396,1
4071,0
55051,0
9335,0
55367,0
75336,0
64512,1
15121,0
18110,0
55018,1
76303,0
29805,0
69759,0
89078,1
14069,0
10905,1
70920,0
44087,0
71736,0
85881,1
60398,0
48825,0
13426,0
17371,0
97914,1
81079,0
6412,0
37465,1
7432,0
89552,1
91,0
1628,0
69139,0
36873,0
33707,0
94644,0
1557,0
72506,0
72116,0
21608,0
2705,0
68189,0
74874,0
87402,1
4753,0
79372,0
86724,1
65567,1
67915,0
23321,0
81345,1
24591,0
55478,0
85573,1
30899,0
74837,0
56619,0
30209,0
56747,0
94208,1
19692,0
8752,0
27406,1
84291,1
85225,1
11630,1
91300,0
44469,0
83119,1
40019,0
87937,1
74089,0
37131,0
61224,0
60170,0
55491,0
90505,1
28181,1
54599,0
9461,0
8130,1
68428,0
36078,0
48368,0
77019,0
38776,0
93966,1
94072,0
38062,0
10763,0
34735,0
15337,0
92754,1
83844,1
28000,0
98956,1
73869,0
32637,0
7966,1
97125,1
41591,0
73650,1
51696,0
99168,0
6470,0
65636,0
38406,0
84671,1
13854,0
93822,1
73822,0
70347,0
7393,1
27962,0
43517,0
41510,0
24116,0
42775,1
12199,0
96015,1
91706,1
98458,0
47519,0
3785,0
93729,0
35483,0
145,0
76864,0
55650,0
41602,0
13668,0
24991,0
53869,1
41886,0
55885,0
60085,1
81976,1
55981,1
19298,0
22857,0
95076,1
34631,0
53926,1
22505,0
1084,0
77596,1
3918,0
48287,0
24769,0
46935,1
89522,1
87611,1
31110,0
92439,0
77032,0
64070,1
