,방송일시,상품명,상품군,lightGBM_pred,DNN_pred,Voting_pred
1271,2020-06-14 11:40,캐리어 벽걸이 에어컨 13형 ARC13VBC,가전,4726254.918,11903242,8314748.459
1272,2020-06-14 11:40,캐리어 벽걸이 에어컨 7형 ARC07VBC,가전,7493167.879,14275615,10884391.44
1273,2020-06-14 12:00,캐리어 벽걸이 에어컨 9형 ARC09VBC,가전,3760330.252,10180513,6970421.626
1274,2020-06-14 12:00,캐리어 벽걸이 에어컨 11형 ARC11VBC,가전,3722170.831,10364990,7043580.416
1275,2020-06-14 12:00,캐리어 벽걸이 에어컨 13형 ARC13VBC,가전,3972164.23,10226301,7099232.615
1276,2020-06-14 12:00,캐리어 벽걸이 에어컨 7형 ARC07VBC,가전,8837019.2,14316272,11576645.6
1277,2020-06-14 12:20,CRP-QS107FG/FS 쿠쿠전기밥솥 10인용 2020,주방,10260619.25,19772650,15016634.62
1278,2020-06-14 12:20,CRP-P0610FD 쿠쿠전기밥솥 6인용(QS) 2020,주방,9982773.395,19638832,14810802.7
1279,2020-06-14 12:40,CRP-QS107FG/FS 쿠쿠전기밥솥 10인용 2020,주방,11735852.97,21296626,16516239.48
1280,2020-06-14 12:40,CRP-P0610FD 쿠쿠전기밥솥 6인용(QS) 2020,주방,11430526,20972182,16201354
1281,2020-06-14 13:00,CRP-QS107FG/FS 쿠쿠전기밥솥 10인용 2020,주방,9656017.07,20004504,14830260.53
1282,2020-06-14 13:00,CRP-P0610FD 쿠쿠전기밥솥 6인용(QS) 2020,주방,9656017.07,19736660,14696338.53
1283,2020-06-14 13:20,신일에어쿨러엣지 (SIF-P75MD),생활용품,13335343.05,24727858,19031600.52
1284,2020-06-14 13:40,신일에어쿨러엣지 (SIF-P75MD),생활용품,25597025.75,30298528,27947776.87
1285,2020-06-14 14:00,신일에어쿨러엣지 (SIF-P75MD),생활용품,26551929.51,29955606,28253767.75
1286,2020-06-14 14:20,무이자 삼성 UHDTV 75형  / KU75UT7000FXKR,가전,7336066.112,15246827,11291446.56
1287,2020-06-14 14:20,일시불 삼성 UHDTV 75형  KU75UT7000FXKR + 삼성 사운드바HW-T450,가전,7345956.212,12847725,10096840.61
1288,2020-06-14 14:20,무이자 삼성 UHDTV 65형 KU65UT7000FXKR,가전,6584276.17,15662658,11123467.09
1289,2020-06-14 14:20,일시불 삼성 UHDTV 65형 KU65UT7000FXKR+삼성 사운드 바 / HW-T450,가전,6587865.357,12699413,9643639.179
1290,2020-06-14 14:20,무이자 삼성 UHDTV 55형 KU55UT7000FXKR+사운드바HW-T450,가전,6289631.503,14212809,10251220.25
1291,2020-06-14 14:20,일시불 삼성 UHDTV 55형  KU55UT7000FXKR),가전,6252322.893,12040791,9146556.946
1292,2020-06-14 14:40,무이자 삼성 UHDTV 75형  / KU75UT7000FXKR,가전,8689167.937,17311958,13000562.97
1293,2020-06-14 14:40,일시불 삼성 UHDTV 75형  KU75UT7000FXKR + 삼성 사운드바HW-T450,가전,8838172.402,14481831,11660001.7
1294,2020-06-14 14:40,무이자 삼성 UHDTV 65형 KU65UT7000FXKR,가전,7129406.359,18135928,12632667.18
1295,2020-06-14 14:40,일시불 삼성 UHDTV 65형 KU65UT7000FXKR+삼성 사운드 바 / HW-T450,가전,7242154.453,14349616,10795885.23
1296,2020-06-14 14:40,무이자 삼성 UHDTV 55형 KU55UT7000FXKR+사운드바HW-T450,가전,7050357.6,15762117,11406237.3
1297,2020-06-14 14:40,일시불 삼성 UHDTV 55형  KU55UT7000FXKR),가전,7210481.406,13316501,10263491.2
1298,2020-06-14 15:00,무이자 삼성 UHDTV 75형  / KU75UT7000FXKR,가전,7675022.272,13929861,10802441.64
1299,2020-06-14 15:00,일시불 삼성 UHDTV 75형  KU75UT7000FXKR + 삼성 사운드바HW-T450,가전,7551617.267,11412282,9481949.634
1300,2020-06-14 15:00,무이자 삼성 UHDTV 65형 KU65UT7000FXKR,가전,6440916.54,14626018,10533467.27
1301,2020-06-14 15:00,일시불 삼성 UHDTV 65형 KU65UT7000FXKR+삼성 사운드 바 / HW-T450,가전,6415432.075,11258640,8837036.038
1302,2020-06-14 15:00,무이자 삼성 UHDTV 55형 KU55UT7000FXKR+사운드바HW-T450,가전,5789471.069,12634651,9212061.035
1303,2020-06-14 15:00,일시불 삼성 UHDTV 55형  KU55UT7000FXKR),가전,5753737.367,10454089,8103913.183
1304,2020-06-14 15:20,현대어찬 손질갈치 14팩,농수축,30763093.1,53572816,42167954.55
1305,2020-06-14 15:40,현대어찬 손질갈치 14팩,농수축,55525835.2,65608428,60567131.6
1306,2020-06-14 16:00,현대어찬 손질갈치 14팩,농수축,50168858.83,62254716,56211787.42
1307,2020-06-14 16:20,*[맥널티] 싱글 오리진 핸드드립 커피 5종 10박스 + 커피포트 1개,농수축,2012621.819,13746378,7879499.91
1308,2020-06-14 16:20,*[맥널티] 싱글 오리진 핸드드립 커피 5종 17박스 + 커피포트 2개,농수축,6569721.275,20841616,13705668.64
1309,2020-06-14 16:40,*[맥널티] 싱글 오리진 핸드드립 커피 5종 10박스 + 커피포트 1개,농수축,3410837.762,19952846,11681841.88
1310,2020-06-14 16:40,*[맥널티] 싱글 오리진 핸드드립 커피 5종 17박스 + 커피포트 2개,농수축,13839513.15,26475450,20157481.58
1311,2020-06-14 17:00,*[맥널티] 싱글 오리진 핸드드립 커피 5종 10박스 + 커피포트 1개,농수축,3653106.441,18746666,11199886.22
1312,2020-06-14 17:00,*[맥널티] 싱글 오리진 핸드드립 커피 5종 17박스 + 커피포트 2개,농수축,15409558.22,24642734,20026146.11
1313,2020-06-14 17:20,팽현숙 맛있는 포기김치 10kg,농수축,22818425.29,39994112,31406268.64
1314,2020-06-14 17:20,팽현숙 맛있는 옛날 포기김치 10kg+열무김치 1kg+깍두기 1kg,농수축,22818425.29,39988428,31403426.64
1315,2020-06-14 17:40,팽현숙 맛있는 포기김치 10kg,농수축,27076952.36,43154544,35115748.18
1316,2020-06-14 17:40,팽현숙 맛있는 옛날 포기김치 10kg+열무김치 1kg+깍두기 1kg,농수축,27076952.36,43148784,35112868.18
1317,2020-06-14 18:00,팽현숙 맛있는 포기김치 10kg,농수축,22435478.06,36711860,29573669.03
1318,2020-06-14 18:00,팽현숙 맛있는 옛날 포기김치 10kg+열무김치 1kg+깍두기 1kg,농수축,22435478.06,36706540,29571009.03
1319,2020-06-14 18:20,LG전자 통돌이 세탁기 TR14WK1(화이트),가전,33869533.64,52479524,43174528.82
1320,2020-06-14 18:40,LG전자 통돌이 세탁기 TR14WK1(화이트),가전,63811941.27,62247864,63029902.64
1321,2020-06-14 19:00,LG전자 통돌이 세탁기 TR14WK1(화이트),가전,72745087.65,59842136,66293611.82
1322,2020-06-14 19:20,구찌 더블G 오버 선글라스,잡화,10202770.7,22404338,16303554.35
1323,2020-06-14 19:20,구찌 마이크로씨마 투웨이백,잡화,10930673.25,19175266,15052969.62
1324,2020-06-14 19:20,구찌 마이크로 씨마 GG플랩 2단 장지갑,잡화,10165400.93,21279244,15722322.47
1325,2020-06-14 19:20,프라다 숄더 버킷백,잡화,7451305.998,18057298,12754302
1326,2020-06-14 19:20,프라다 레터링 카메라백,잡화,7754053.754,17819280,12786666.88
1327,2020-06-14 19:20,프라다 비텔로 삼각로고 크로스백,잡화,7796503.205,17871720,12834111.6
1328,2020-06-14 19:20,프라다 테스토 삼각로고 크로스백,잡화,7214619.326,18098724,12656671.66
1329,2020-06-14 19:20,구찌 NEW 럭셔리스타 선글라스 GG0232SK,잡화,6585981.527,19787370,13186675.76
1330,2020-06-14 19:50,구찌 더블G 오버 선글라스,잡화,32886142.13,26293268,29589705.06
1331,2020-06-14 19:50,구찌 마이크로씨마 투웨이백,잡화,24826074.41,22446688,23636381.21
1332,2020-06-14 19:50,구찌 마이크로 씨마 GG플랩 2단 장지갑,잡화,20329838.2,24645112,22487475.1
1333,2020-06-14 19:50,프라다 숄더 버킷백,잡화,9607329.25,18325118,13966223.63
1334,2020-06-14 19:50,프라다 레터링 카메라백,잡화,9514912.298,17814182,13664547.15
1335,2020-06-14 19:50,프라다 비텔로 삼각로고 크로스백,잡화,9564681.059,17973636,13769158.53
1336,2020-06-14 19:50,프라다 테스토 삼각로고 크로스백,잡화,9364226.258,18097776,13731001.13
1337,2020-06-14 19:50,구찌 NEW 럭셔리스타 선글라스 GG0232SK,잡화,8562009.72,19803268,14182638.86
1338,2020-06-14 20:20,(일)[보루네오] 피올레 천연소가죽 소파 4인용,가구,5459459.834,15311973,10385716.42
1339,2020-06-14 20:20,(무)[보루네오] 피올레 천연소가죽 소파 4인용,가구,5942788.652,17081808,11512298.33
1340,2020-06-14 20:20,(일)[보루네오] 피올레 천연소가죽 소파 6인용,가구,4067145.365,7708064,5887604.682
1341,2020-06-14 20:20,(무)[보루네오] 피올레 천연소가죽 소파 6인용,가구,4334059.133,9713218,7023638.566
1342,2020-06-14 20:20,(일)[보루네오] 피올레 천연소가죽 소파 3인용,가구,3348636.827,7675843,5512239.914
1343,2020-06-14 20:20,(무)[보루네오] 피올레 천연소가죽 소파 3인용,가구,3259692.285,8687715,5973703.642
1344,2020-06-14 20:40,(일)[보루네오] 피올레 천연소가죽 소파 4인용,가구,16885430.52,19996928,18441179.26
1345,2020-06-14 20:40,(무)[보루네오] 피올레 천연소가죽 소파 4인용,가구,17672071.94,21981806,19826938.97
1346,2020-06-14 20:40,(일)[보루네오] 피올레 천연소가죽 소파 6인용,가구,5469841.991,10191226,7830533.996
1347,2020-06-14 20:40,(무)[보루네오] 피올레 천연소가죽 소파 6인용,가구,5942042.254,12592720,9267381.127
1348,2020-06-14 20:40,(일)[보루네오] 피올레 천연소가죽 소파 3인용,가구,5408258.131,10249924,7829091.066
1349,2020-06-14 20:40,(무)[보루네오] 피올레 천연소가죽 소파 3인용,가구,5246974.582,11438566,8342770.291
1350,2020-06-14 21:00,(일)[보루네오] 피올레 천연소가죽 소파 4인용,가구,28108909.3,19047578,23578243.65
1351,2020-06-14 21:00,(무)[보루네오] 피올레 천연소가죽 소파 4인용,가구,27981450,20761072,24371261
1352,2020-06-14 21:00,(일)[보루네오] 피올레 천연소가죽 소파 6인용,가구,7374505.684,9843981,8609243.342
1353,2020-06-14 21:00,(무)[보루네오] 피올레 천연소가죽 소파 6인용,가구,7968722.311,12077989,10023355.66
1354,2020-06-14 21:00,(일)[보루네오] 피올레 천연소가죽 소파 3인용,가구,8063296.578,9880413,8971854.789
1355,2020-06-14 21:00,(무)[보루네오] 피올레 천연소가죽 소파 3인용,가구,7791246.219,10995701,9393473.609
1356,2020-06-14 21:20,일시불 LG전자 매직스페이스 냉장고,가전,17115711.36,20501930,18808820.68
1357,2020-06-14 21:20,무이자 LG전자 매직스페이스 냉장고,가전,16814387.51,24463816,20639101.75
1358,2020-06-14 21:40,일시불 LG전자 매직스페이스 냉장고,가전,36446460.36,24918612,30682536.18
1359,2020-06-14 21:40,무이자 LG전자 매직스페이스 냉장고,가전,35097031.33,28705828,31901429.67
1360,2020-06-14 22:00,일시불 LG전자 매직스페이스 냉장고,가전,41722125.41,23491694,32606909.7
1361,2020-06-14 22:00,무이자 LG전자 매직스페이스 냉장고,가전,39135279.31,27337698,33236488.65
1362,2020-06-14 22:20,신일 이동식에어컨,생활용품,13117945.29,19030010,16073977.64
1363,2020-06-14 22:40,신일 이동식에어컨,생활용품,25518432.46,23033578,24276005.23
1364,2020-06-14 23:00,신일 이동식에어컨,생활용품,32607753.18,23888636,28248194.59
1365,2020-06-15 0:20,임화자의 명인육포 15g x 40봉,농수축,16582997.53,20718750,18650873.76
1366,2020-06-15 0:40,임화자의 명인육포 15g x 40봉,농수축,27870041.17,24593528,26231784.58
1367,2020-06-15 1:00,임화자의 명인육포 15g x 40봉,농수축,26286302.41,24007050,25146676.2
1368,2020-06-15 6:20,오델로 여성 모자 3종,잡화,13562016.92,21958124,17760070.46
1369,2020-06-15 6:40,오델로 여성 모자 3종,잡화,21584647.73,26221442,23903044.87
1370,2020-06-15 7:00,오델로 여성 모자 3종,잡화,24710137.61,28552228,26631182.8
1371,2020-06-15 7:20,더블모 어성초 샴푸,이미용,16058595.35,31963204,24010899.67
1372,2020-06-15 7:40,더블모 어성초 샴푸,이미용,27677201.18,38155960,32916580.59
1373,2020-06-15 8:00,더블모 어성초 샴푸,이미용,28594930.52,36068552,32331741.26
1374,2020-06-15 8:20,루시헨느 글리터 레이스 브라탑 4종,속옷,11530906.08,20654334,16092620.04
1375,2020-06-15 8:40,루시헨느 글리터 레이스 브라탑 4종,속옷,21978246.3,25026486,23502366.15
1376,2020-06-15 9:00,루시헨느 글리터 레이스 브라탑 4종,속옷,22148947.84,30012956,26080951.92
1377,2020-06-15 9:20,주원산 싸먹는 오리 슬라이스 13팩,농수축,21387962.47,32365280,26876621.24
1378,2020-06-15 9:40,주원산 싸먹는 오리 슬라이스 13팩,농수축,32983421.13,38398392,35690906.57
1379,2020-06-15 10:00,주원산 싸먹는 오리 슬라이스 13팩,농수축,29508962.5,37810952,33659957.25
1380,2020-06-15 10:20,유귀열의 귀한 갓김치 5kg,농수축,30473492.11,55443660,42958576.05
1381,2020-06-15 10:40,유귀열의 귀한 갓김치 5kg,농수축,43423114.96,68074024,55748569.48
1382,2020-06-15 11:00,유귀열의 귀한 갓김치 5kg,농수축,38064423.03,62678904,50371663.52
1383,2020-06-15 11:20,에버홈 글라스텐 다지기,주방,19687882.59,32141238,25914560.3
1384,2020-06-15 11:40,에버홈 글라스텐 다지기,주방,33892976.1,38595116,36244046.05
1385,2020-06-15 12:00,에버홈 글라스텐 다지기,주방,34471336.36,31916718,33194027.18
1386,2020-06-15 12:20,프리모 3단 폴딩선반,생활용품,3430856.993,11803532,7617194.496
1387,2020-06-15 12:20,프리모 5단+5단 폴딩선반,생활용품,6329267.305,15480235,10904751.15
1388,2020-06-15 12:20,프리모 5단 폴딩선반,생활용품,4400112.332,14675976,9538044.166
1389,2020-06-15 12:20,프리모 5단+5단+3단 폴딩선반,생활용품,11025557.22,25047014,18036285.61
1390,2020-06-15 12:40,프리모 3단 폴딩선반,생활용품,6251623.192,15362116,10806869.6
1391,2020-06-15 12:40,프리모 5단+5단 폴딩선반,생활용품,10600685.76,19567476,15084080.88
1392,2020-06-15 12:40,프리모 5단 폴딩선반,생활용품,8385448.421,19013376,13699412.21
1393,2020-06-15 12:40,프리모 5단+5단+3단 폴딩선반,생활용품,21988993.96,31701904,26845448.98
1394,2020-06-15 13:00,프리모 3단 폴딩선반,생활용품,7263042.472,17289094,12276068.24
1395,2020-06-15 13:00,프리모 5단+5단 폴딩선반,생활용품,9634147.971,21877080,15755613.99
1396,2020-06-15 13:00,프리모 5단 폴딩선반,생활용품,9555142.105,21468394,15511768.05
1397,2020-06-15 13:00,프리모 5단+5단+3단 폴딩선반,생활용품,25792756.93,35265952,30529354.46
1398,2020-06-15 13:20,보국 에어젯 무빙 에어컨   BKPF-19R22AC,생활용품,12345823.35,20136870,16241346.67
1399,2020-06-15 13:40,보국 에어젯 무빙 에어컨   BKPF-19R22AC,생활용품,21574982.22,24492094,23033538.11
1400,2020-06-15 14:00,보국 에어젯 무빙 에어컨   BKPF-19R22AC,생활용품,21679601.87,26179968,23929784.94
1401,2020-06-15 14:20,엘렌실라 그린 에너지 썬스틱(6+박스마스크),이미용,19674875.26,33998248,26836561.63
1402,2020-06-15 14:40,엘렌실라 그린 에너지 썬스틱(6+박스마스크),이미용,30250871.2,40429100,35339985.6
1403,2020-06-15 15:00,엘렌실라 그린 에너지 썬스틱(6+박스마스크),이미용,27807388.07,39250556,33528972.03
1404,2020-06-15 15:20,락앤락 비스프리 온더테이블 밀폐용기세트,주방,20993147.03,35106680,28049913.51
1405,2020-06-15 15:40,락앤락 비스프리 온더테이블 밀폐용기세트,주방,38926354.35,42477236,40701795.17
1406,2020-06-15 16:00,락앤락 비스프리 온더테이블 밀폐용기세트,주방,34821092.29,44020080,39420586.15
1407,2020-06-15 16:20,맛의명가 반야월 뒷고기 2kg + 돈볼로스 1kg,농수축,18133733.61,32020936,25077334.81
1408,2020-06-15 16:40,맛의명가 반야월 뒷고기 2kg + 돈볼로스 1kg,농수축,29234650.33,37870040,33552345.17
1409,2020-06-15 17:00,맛의명가 반야월 뒷고기 2kg + 돈볼로스 1kg,농수축,25132292.42,36024692,30578492.21
1410,2020-06-15 17:20,완도한입활전복 1.2kg,농수축,47645607.82,78926208,63285907.91
1411,2020-06-15 17:40,완도한입활전복 1.2kg,농수축,67958078.9,93422176,80690127.45
1412,2020-06-15 18:00,완도한입활전복 1.2kg,농수축,56902128.25,87404456,72153292.13
1413,2020-06-15 19:20,[VONIN]보닌 남성기초세트(워터로션),이미용,34251507.25,68327904,51289705.63
1414,2020-06-15 19:40,[VONIN]보닌 남성기초세트(워터로션),이미용,55937057.38,82132824,69034940.69
1415,2020-06-15 20:00,[VONIN]보닌 남성기초세트(워터로션),이미용,54370704.91,71787000,63078852.45
1416,2020-06-15 20:20,린나이 엣지 가스레인지 3구 (스탠드/매립) (압력솥),주방,7115071.876,16020860,11567965.94
1417,2020-06-15 20:20,린나이 엣지 가스레인지 2구 (압력솥),주방,7072152.076,16000341,11536246.54
1418,2020-06-15 20:40,린나이 엣지 가스레인지 3구 (스탠드/매립) (압력솥),주방,10306615.6,16865784,13586199.8
1419,2020-06-15 20:40,린나이 엣지 가스레인지 2구 (압력솥),주방,10249366.88,16852274,13550820.44
1420,2020-06-15 21:00,린나이 엣지 가스레인지 3구 (스탠드/매립) (압력솥),주방,6944211.719,14789075,10866643.36
1421,2020-06-15 21:00,린나이 엣지 가스레인지 2구 (압력솥),주방,6900211.123,14791419,10845815.06
1422,2020-06-15 21:20,보루네오 델루나 유로탑 슬라이딩 LED침대 슈퍼싱글,가구,8243796.737,17718612,12981204.37
1423,2020-06-15 21:20,보루네오 델루나 유로탑 슬라이딩 LED침대 퀸,가구,8200292.04,17709104,12954698.02
1424,2020-06-15 21:20,보루네오 델루나 유로탑 슬라이딩 LED침대 킹,가구,8366353.493,17699546,13032949.75
1425,2020-06-15 21:40,보루네오 델루나 유로탑 슬라이딩 LED침대 슈퍼싱글,가구,12593228.69,19446420,16019824.34
1426,2020-06-15 21:40,보루네오 델루나 유로탑 슬라이딩 LED침대 퀸,가구,12532731.5,19433282,15983006.75
1427,2020-06-15 21:40,보루네오 델루나 유로탑 슬라이딩 LED침대 킹,가구,12763535.39,19420096,16091815.69
1428,2020-06-15 22:00,보루네오 델루나 유로탑 슬라이딩 LED침대 슈퍼싱글,가구,7093925.087,16158598,11626261.54
1429,2020-06-15 22:00,보루네오 델루나 유로탑 슬라이딩 LED침대 퀸,가구,7055220.443,16146891,11601055.72
1430,2020-06-15 22:00,보루네오 델루나 유로탑 슬라이딩 LED침대 킹,가구,7202988.536,16135135,11669061.77
1431,2020-06-15 22:20,신일 이동식에어컨,생활용품,13772840.94,18540928,16156884.47
1432,2020-06-15 22:40,신일 이동식에어컨,생활용품,26461117.28,22140078,24300597.64
1433,2020-06-15 23:00,신일 이동식에어컨,생활용품,26966960.77,21567566,24267263.38
1434,2020-06-16 1:20,예쎄 여성 썸머 풀코디 4종세트,의류,4574419.666,12632811,8603615.333
1435,2020-06-16 1:40,예쎄 여성 썸머 풀코디 4종세트,의류,6691456.876,14118952,10405204.44
1436,2020-06-16 2:00,예쎄 여성 썸머 풀코디 4종세트,의류,8708270.169,14779053,11743661.58
1437,2020-06-16 6:20,마르엘라로사티 플로럴썸머원피스3종,의류,14202143.59,29508128,21855135.79
1438,2020-06-16 6:40,마르엘라로사티 플로럴썸머원피스3종,의류,22924272.73,35026808,28975540.36
1439,2020-06-16 7:00,마르엘라로사티 플로럴썸머원피스3종,의류,27010177.26,36499756,31754966.63
1440,2020-06-16 7:20,초특가 공간아트 매직건조대 대중소 종합 세트,생활용품,8539037.845,18058364,13298700.92
1441,2020-06-16 7:20,공간아트 매직건조대 대형,생활용품,1513556.913,9098668,5306112.457
1442,2020-06-16 7:40,초특가 공간아트 매직건조대 대중소 종합 세트,생활용품,13716831.75,21443414,17580122.87
1443,2020-06-16 7:40,공간아트 매직건조대 대형,생활용품,2452341.794,12878732,7665536.897
1444,2020-06-16 8:00,초특가 공간아트 매직건조대 대중소 종합 세트,생활용품,14336288.4,20029818,17183053.2
1445,2020-06-16 8:00,공간아트 매직건조대 대형,생활용품,2171147.473,12204584,7187865.736
1446,2020-06-16 8:20,아가타 토오픈 부티 샌들 + 웨지 뮬,잡화,21726526.74,34784724,28255625.37
1447,2020-06-16 8:40,아가타 토오픈 부티 샌들 + 웨지 뮬,잡화,36099588.94,41091712,38595650.47
1448,2020-06-16 9:00,아가타 토오픈 부티 샌들 + 웨지 뮬,잡화,35869466.66,46140924,41005195.33
1449,2020-06-16 9:20,비비고 만두,농수축,10168708.41,24990812,17579760.21
1450,2020-06-16 9:40,비비고 만두,농수축,14495814.35,30123388,22309601.17
1451,2020-06-16 10:00,비비고 만두,농수축,14470937.84,27588886,21029911.92
1452,2020-06-16 10:20,CRP-QS107FG/FS 쿠쿠전기밥솥 10인용 2020,주방,10576425.35,18504844,14540634.68
1453,2020-06-16 10:20,CRP-P0610FD 쿠쿠전기밥솥 6인용(QS) 2020,주방,10573397.4,18170020,14371708.7
1454,2020-06-16 10:40,CRP-QS107FG/FS 쿠쿠전기밥솥 10인용 2020,주방,10728098.19,19837888,15282993.1
1455,2020-06-16 10:40,CRP-P0610FD 쿠쿠전기밥솥 6인용(QS) 2020,주방,10728098.19,19314760,15021429.1
1456,2020-06-16 11:00,CRP-QS107FG/FS 쿠쿠전기밥솥 10인용 2020,주방,8638353.313,17641148,13139750.66
1457,2020-06-16 11:00,CRP-P0610FD 쿠쿠전기밥솥 6인용(QS) 2020,주방,8635766.447,17420958,13028362.22
1458,2020-06-16 11:20,신일에어쿨러엣지 (SIF-P75MD),생활용품,13205927.59,21739632,17472779.8
1459,2020-06-16 11:40,신일에어쿨러엣지 (SIF-P75MD),생활용품,22835401.33,26086888,24461144.66
1460,2020-06-16 12:00,신일에어쿨러엣지 (SIF-P75MD),생활용품,23523667.38,24739066,24131366.69
1461,2020-06-16 12:20,일시불 am마카롱 보냉보온 텀블러세트,주방,6973722.596,12720082,9846902.298
1462,2020-06-16 12:20,무이자 am마카롱 보냉보온 텀블러세트,주방,1804902.659,8808524,5306713.33
1463,2020-06-16 12:40,일시불 am마카롱 보냉보온 텀블러세트,주방,12144900.9,15034233,13589566.95
1464,2020-06-16 12:40,무이자 am마카롱 보냉보온 텀블러세트,주방,2743425.123,11057397,6900411.061
1465,2020-06-16 13:00,일시불 am마카롱 보냉보온 텀블러세트,주방,13583399.39,15094297,14338848.2
1466,2020-06-16 13:00,무이자 am마카롱 보냉보온 텀블러세트,주방,2683644.213,11023957,6853800.606
1467,2020-06-16 14:20,에브리빙 기능성 쿨잠패드 세트 K(킹),생활용품,5261392.595,16154131,10707761.8
1468,2020-06-16 14:20,에브리빙 기능성 쿨잠패드 세트 Q(퀸),생활용품,5316462.679,15501692,10409077.34
1469,2020-06-16 14:20,에브리빙 기능성 쿨잠패드 세트 SS(슈퍼싱글),생활용품,5283403.019,15502404,10392903.51
1470,2020-06-16 14:20,에브리빙 기능성 쿨잠패드 세트 SK(슈퍼킹),생활용품,3538120.298,12621404,8079762.149
1471,2020-06-16 14:40,에브리빙 기능성 쿨잠패드 세트 K(킹),생활용품,10269016.77,20117482,15193249.39
1472,2020-06-16 14:40,에브리빙 기능성 쿨잠패드 세트 Q(퀸),생활용품,6852473.748,16564257,11708365.37
1473,2020-06-16 14:40,에브리빙 기능성 쿨잠패드 세트 SS(슈퍼싱글),생활용품,6831593.533,16565325,11698459.27
1474,2020-06-16 14:40,에브리빙 기능성 쿨잠패드 세트 SK(슈퍼킹),생활용품,6714738.55,15992445,11353591.78
1475,2020-06-16 15:00,에브리빙 기능성 쿨잠패드 세트 K(킹),생활용품,9348533.351,18470726,13909629.68
1476,2020-06-16 15:00,에브리빙 기능성 쿨잠패드 세트 Q(퀸),생활용품,3790683.636,12776161,8283422.318
1477,2020-06-16 15:00,에브리빙 기능성 쿨잠패드 세트 SS(슈퍼싱글),생활용품,3777676.183,12776253,8276964.591
1478,2020-06-16 15:00,에브리빙 기능성 쿨잠패드 세트 SK(슈퍼킹),생활용품,5541516.304,14803450,10172483.15
1479,2020-06-16 15:20,1등급 7형_인버터_위니아 에어컨(LRV07CLH),가전,8146967.402,16587503,12367235.2
1480,2020-06-16 15:40,1등급 7형_인버터_위니아 에어컨(LRV07CLH),가전,14145749.8,20376664,17261206.9
1481,2020-06-16 16:00,1등급 7형_인버터_위니아 에어컨(LRV07CLH),가전,14111623.33,22421276,18266449.67
1482,2020-06-16 16:20,파격할인 프리미엄 니봇 시그니처 로봇청소기 + 셰퍼데일리 청소기,생활용품,12692555.58,34437176,23564865.79
1483,2020-06-16 16:40,파격할인 프리미엄 니봇 시그니처 로봇청소기 + 셰퍼데일리 청소기,생활용품,25566844.11,40711972,33139408.05
1484,2020-06-16 17:00,파격할인 프리미엄 니봇 시그니처 로봇청소기 + 셰퍼데일리 청소기,생활용품,27142853.09,38813760,32978306.54
1485,2020-06-16 17:20,국내산 반건조우럭 8팩,농수축,14115698.98,32698596,23407147.49
1486,2020-06-16 17:40,국내산 반건조우럭 8팩,농수축,21712580.83,38726520,30219550.41
1487,2020-06-16 18:00,국내산 반건조우럭 8팩,농수축,21298227.43,36163012,28730619.71
1488,2020-06-16 18:20,국내산 손질오징어 150g * 15팩,농수축,33064929.07,63605260,48335094.53
1489,2020-06-16 18:40,국내산 손질오징어 150g * 15팩,농수축,46481026.4,76928384,61704705.2
1490,2020-06-16 19:00,국내산 손질오징어 150g * 15팩,농수축,38843751.42,56153648,47498699.71
1491,2020-06-16 19:20,프로스펙스 2020 퍼포먼스 드로즈 패키지,속옷,14698870.09,20944004,17821437.04
1492,2020-06-16 19:20,프로스펙스 2020 퍼포먼스 트렁크 패키지,속옷,14698870.09,20944004,17821437.04
1493,2020-06-16 19:20,프로스펙스 2020 퍼포먼스 런닝 패키지,속옷,14698870.09,20944004,17821437.04
1494,2020-06-16 19:40,프로스펙스 2020 퍼포먼스 드로즈 패키지,속옷,17166718.04,22633078,19899898.02
1495,2020-06-16 19:40,프로스펙스 2020 퍼포먼스 트렁크 패키지,속옷,17166718.04,22633078,19899898.02
1496,2020-06-16 19:40,프로스펙스 2020 퍼포먼스 런닝 패키지,속옷,17166718.04,22633078,19899898.02
1497,2020-06-16 20:00,프로스펙스 2020 퍼포먼스 드로즈 패키지,속옷,12409345.33,21565204,16987274.67
1498,2020-06-16 20:00,프로스펙스 2020 퍼포먼스 트렁크 패키지,속옷,12409345.33,21565204,16987274.67
1499,2020-06-16 20:00,프로스펙스 2020 퍼포먼스 런닝 패키지,속옷,12409345.33,21565204,16987274.67
1500,2020-06-16 20:20,LG전자 통돌이 세탁기 TR14WK1(화이트),가전,38421344.78,49773784,44097564.39
1501,2020-06-16 20:40,LG전자 통돌이 세탁기 TR14WK1(화이트),가전,67274702.87,59790504,63532603.44
1502,2020-06-16 21:00,LG전자 통돌이 세탁기 TR14WK1(화이트),가전,74208113.23,51282764,62745438.62
1503,2020-06-16 21:20,일시불 LG전자 매직스페이스 냉장고,가전,19702170.29,19317104,19509637.15
1504,2020-06-16 21:20,무이자 LG전자 매직스페이스 냉장고,가전,17850665.53,23170006,20510335.77
1505,2020-06-16 21:40,일시불 LG전자 매직스페이스 냉장고,가전,40468413.98,23323192,31895802.99
1506,2020-06-16 21:40,무이자 LG전자 매직스페이스 냉장고,가전,38377659.67,27061552,32719605.84
1507,2020-06-16 22:00,일시불 LG전자 매직스페이스 냉장고,가전,37130017.08,22781948,29955982.54
