id,방송일시,상품명,상품군,실제_취급액,DNN_pred,lightGBM_pred,Voting_mape,최종MAPE
1220,2019-06-13 12:20,실크트리 풍기인견 이지웨어 원피스 패키지,속옷,14907000,25428046,22751032.39,61.59884077,
1221,2019-06-13 12:40,실크트리 풍기인견 이지웨어 원피스 패키지,속옷,17442000,31441316,29766646.67,75.46142263,
1222,2019-06-13 13:00,한일 대용량 스텐 분쇄믹서기,주방,23537000,19858036,21344852.64,12.4720894,
1223,2019-06-13 13:20,한일 대용량 스텐 분쇄믹서기,주방,48482000,39902688,39020087.53,18.60610584,
1224,2019-06-13 13:40,한일 대용량 스텐 분쇄믹서기,주방,57166000,51740672,49890398.01,11.10881467,
1225,2019-06-13 14:00,"[광동제약] 석류 100, 총 5박스",건강기능,22830000,20074950,16943450.3,18.92597395,
1226,2019-06-13 14:20,"[광동제약] 석류 100, 총 5박스",건강기능,26748000,32663056,26843552.99,11.2356232,
1227,2019-06-13 14:40,"[광동제약] 석류 100, 총 5박스",건강기능,40146000,39189216,35142355.69,7.423439828,
1228,2019-06-13 15:00,오모떼 프런트후크 프레쉬 데오브라 시즌4,속옷,34597000,35561424,25900163.72,11.17497511,
1229,2019-06-13 15:30,오모떼 프런트후크 프레쉬 데오브라 시즌4,속옷,78739000,63595392,57973485.99,22.80262767,
1230,2019-06-13 16:00,무이자 에지리 스텐큐브 프라이팬,주방,11821000,16262114,13406719.18,25.4920615,
1231,2019-06-13 16:00,일시불 에지리 스텐큐브 프라이팬,주방,5585000,9359351,7248749.03,48.68487046,
1232,2019-06-13 16:20,무이자 에지리 스텐큐브 프라이팬,주방,20990000,30560164,26133596.71,35.04945382,
1233,2019-06-13 16:20,일시불 에지리 스텐큐브 프라이팬,주방,18388000,19258570,16234644.49,3.488105051,
1234,2019-06-13 16:40,무이자 에지리 스텐큐브 프라이팬,주방,39112000,42321080,36515917.26,0.783643463,
1235,2019-06-13 16:40,일시불 에지리 스텐큐브 프라이팬,주방,25206000,26334426,24474194.15,0.786757419,
1236,2019-06-13 17:00,국내산 손질갑오징어 8팩,농수축,39023000,38814460,36571453.8,3.408356863,
1237,2019-06-13 17:20,국내산 손질갑오징어 8팩,농수축,56095000,57752032,51697108.39,2.443051614,
1238,2019-06-13 17:40,국내산 손질갑오징어 8팩,농수축,59940000,68681496,59732761.85,7.119000544,
1239,2019-06-13 18:00,AAB의 소곱창전골 800g x 8팩,농수축,28902000,33187712,31334749.29,11.6228311,
1240,2019-06-13 18:20,AAB의 소곱창전골 800g x 8팩,농수축,44007000,43500396,45493008.39,1.1127825,
1241,2019-06-13 18:40,AAB의 소곱창전골 800g x 8팩,농수축,45079000,50096652,50941596.75,12.06797927,
1242,2019-06-13 19:00,일시불 썸덱스 트로이카 여행가방 10종세트,잡화,8850000,10900976,8788037.304,11.2373633,
1243,2019-06-13 19:00,무이자 썸덱스 트로이카 여행가방 10종세트,잡화,5013000,4699605.5,4542633.23,7.817287748,
1244,2019-06-13 19:20,일시불 썸덱스 트로이카 여행가방 10종세트,잡화,15773000,20339398,19488908.75,26.25469712,
1245,2019-06-13 19:20,무이자 썸덱스 트로이카 여행가방 10종세트,잡화,7362000,9542630,9901652.221,32.05842313,
1246,2019-06-13 19:40,일시불 썸덱스 트로이카 여행가방 10종세트,잡화,38925000,27365570,28314633.06,28.47758116,
1247,2019-06-13 19:40,무이자 썸덱스 트로이카 여행가방 10종세트,잡화,20143000,12946567,13172601.42,35.16564459,
1248,2019-06-13 20:00,CERINI by PAT 남성 여름 에어윈디 릴렉스 팬츠 3종,의류,19070000,17740326,16794355.22,9.452854693,
1249,2019-06-13 20:20,CERINI by PAT 남성 여름 에어윈디 릴렉스 팬츠 3종,의류,25395000,33145766,32429106.74,29.10981047,
1250,2019-06-13 20:40,CERINI by PAT 남성 여름 에어윈디 릴렉스 팬츠 3종,의류,46928000,42471484,44252802.28,7.598569855,
1251,2019-06-13 21:00,일시불 캐리어 벽걸이에어컨 6형 ARC06NQT,가전,2006000,4600611.5,4680899.438,131.3437422,
1252,2019-06-13 21:00,무이자 캐리어 벽걸이에어컨 6형 ARC06NQT,가전,4196000,3898822,4272422.339,2.63054887,
1253,2019-06-13 21:15,일시불 캐리어 벽걸이에어컨 6형 ARC06NQT,가전,8870000,12089837,9447797.331,21.40718338,
1254,2019-06-13 21:15,무이자 캐리어 벽걸이에어컨 6형 ARC06NQT,가전,10435000,6058855,8626714.324,29.63311296,
1255,2019-06-13 21:15,일시불 캐리어 벽걸이에어컨 7형 ARC07VBC,가전,4159000,3716203,3868865.858,8.811386653,
1256,2019-06-13 21:15,무이자 캐리어 벽걸이에어컨 7형 ARC07VBC,가전,1498000,3728490,3814877.842,151.7813031,
1257,2019-06-13 21:30,일시불 캐리어 벽걸이에어컨 6형 ARC06NQT,가전,11783000,14770731,12682541.84,16.49525942,
1258,2019-06-13 21:30,무이자 캐리어 벽걸이에어컨 6형 ARC06NQT,가전,11511000,11494353,10035547.7,6.481188857,
1259,2019-06-13 21:30,일시불 캐리어 벽걸이에어컨 7형 ARC07VBC,가전,1420000,6378576.5,5586412.632,321.3024342,
1260,2019-06-13 21:30,무이자 캐리어 벽걸이에어컨 7형 ARC07VBC,가전,8778000,6633837,5718458.605,29.64060375,
1261,2019-06-13 21:45,일시불 캐리어 벽걸이에어컨 6형 ARC06NQT,가전,15695000,18712590,15252262.07,8.202778189,
1262,2019-06-13 21:45,무이자 캐리어 벽걸이에어컨 6형 ARC06NQT,가전,21877000,15039403,13314754.59,35.19642183,
1263,2019-06-13 21:45,일시불 캐리어 벽걸이에어컨 7형 ARC07VBC,가전,8288000,9464000,7573832.678,2.78615274,
1264,2019-06-13 21:45,무이자 캐리어 벽걸이에어컨 7형 ARC07VBC,가전,8758000,9977458,7649995.977,0.63629811,
1265,2019-06-13 22:00,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,가구,10812000,6080686,7568966.682,36.87729984,
1266,2019-06-13 22:00,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,가구,5084000,4633591.5,5506462.076,0.274846816,
1267,2019-06-13 22:00,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,가구,5508000,5082641.5,5761749.314,1.557817595,
1268,2019-06-13 22:20,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,가구,15433000,15643227,15705994.24,1.56554539,
1269,2019-06-13 22:20,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,가구,13472000,12369287,11675484.7,10.76020004,
1270,2019-06-13 22:20,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,가구,20051000,14391716,12511851.53,32.91215518,
1271,2019-06-13 22:40,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,가구,29262000,26867014,25626246.26,10.30472925,
1272,2019-06-13 22:40,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,가구,23537000,22660392,21092230.68,7.05565136,
1273,2019-06-13 22:40,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,가구,25512000,24578758,22322914.2,8.079193718,
1274,2019-06-14 0:00,[DIOR] 선글라스 (SIDERAL),잡화,6347000,10723663,15015621.15,102.7673243,
1275,2019-06-14 0:20,[DIOR] 선글라스 (SIDERAL),잡화,14004000,22366290,27281004.16,77.26111884,
1276,2019-06-14 0:40,[DIOR] 선글라스 (SIDERAL),잡화,34231000,33019490,35200300.11,0.353787343,
1277,2019-06-14 1:00,[라쉬반］FC바로셀로나 에디션 드로즈SET,속옷,10281000,12429708,12859518.85,22.99011211,
1278,2019-06-14 1:20,[라쉬반］FC바로셀로나 에디션 드로즈SET,속옷,25730000,20713246,22577409.8,15.87513446,
1279,2019-06-14 1:40,[라쉬반］FC바로셀로나 에디션 드로즈SET,속옷,29966000,17182330,19625291.77,38.58435933,
1280,2019-06-14 6:00,월드컵 남성 러닝화+슬리퍼,잡화,5974000,5027932.5,5085921.136,15.35107435,
1281,2019-06-14 6:00,월드컵 여성 러닝화+슬리퍼,잡화,5977000,5027932.5,5085921.136,15.39356168,
1282,2019-06-14 6:20,월드컵 남성 러닝화+슬리퍼,잡화,12811000,8531367,7884353.971,35.93114913,
1283,2019-06-14 6:20,월드컵 여성 러닝화+슬리퍼,잡화,8219000,8531367,7884353.971,0.135533698,
1284,2019-06-14 6:40,월드컵 남성 러닝화+슬리퍼,잡화,16478000,9397844,8980343.36,44.23416871,
1285,2019-06-14 6:40,월드컵 여성 러닝화+슬리퍼,잡화,13576000,9397844,8980343.36,32.31368827,
1286,2019-06-14 7:00,실크트리 풍기인견 썸머 풀코디 이지웨어세트,속옷,9773000,12762158,13200754.22,32.82979751,
1287,2019-06-14 7:20,실크트리 풍기인견 썸머 풀코디 이지웨어세트,속옷,18115000,20499860,21528490.55,16.00427974,
1288,2019-06-14 7:40,실크트리 풍기인견 썸머 풀코디 이지웨어세트,속옷,23339000,24916408,26360528.07,9.852470273,
1289,2019-06-14 8:00,배관청소용품 뚜러킹 세트,생활용품,2956000,5066899.5,4461531.688,61.17102821,
1290,2019-06-14 8:10,배관청소용품 뚜러킹 세트,생활용품,10206000,7232419,9750930.861,16.7972278,
1291,2019-06-14 8:20,배관청소용품 뚜러킹 세트,생활용품,9522000,9285487,11898958.17,11.23947264,
1292,2019-06-14 8:30,배관청소용품 뚜러킹 세트,생활용품,9809000,9932526,12647643.42,15.09924262,
1293,2019-06-14 8:40,배관청소용품 뚜러킹 세트,생활용품,8105000,10910674,13624443.94,51.35791452,
1294,2019-06-14 8:50,배관청소용품 뚜러킹 세트,생활용품,17193000,11872800,17881611.58,13.46940156,
1295,2019-06-14 9:00,뉴트리원 다이어트 구미,건강기능,24182000,25807638,22230668.4,0.673421551,
1296,2019-06-14 9:20,뉴트리원 다이어트 구미,건강기능,41666000,38384452,39089299.17,7.03001108,
1297,2019-06-14 9:40,뉴트리원 다이어트 구미,건강기능,49596000,44202784,47874944.64,7.172222923,
1298,2019-06-14 10:00,마르엘라로사티 린넨 베스트 세트,의류,21626000,18684540,16977458.48,17.54832497,
1299,2019-06-14 10:20,마르엘라로사티 린넨 베스트 세트,의류,35674000,31661626,28386790.27,15.83728167,
1300,2019-06-14 10:40,마르엘라로사티 린넨 베스트 세트,의류,40433000,40590620,32456898.82,9.668440608,
1301,2019-06-14 11:00,이지스 자외선 마스크 세트,생활용품,14226000,8053758,6415638.491,49.14453644,
1302,2019-06-14 11:20,이지스 자외선 마스크 세트,생활용품,23787000,15867751,14178690.94,36.84272514,
1303,2019-06-14 11:40,이지스 자외선 마스크 세트,생활용품,28777000,18355756,18272857.82,36.35783121,
1304,2019-06-14 12:00,아키 풀커버 라이크라 레이스 패키지(106차)(랜덤2세트추가),속옷,20437000,24863352,20999892.94,12.20640245,
1305,2019-06-14 12:20,아키 풀커버 라이크라 레이스 패키지(106차)(랜덤2세트추가),속옷,27747000,42894564,37897332.86,45.58672444,
1306,2019-06-14 12:40,아키 풀커버 라이크라 레이스 패키지(106차)(랜덤2세트추가),속옷,52815000,57246964,48165090.23,0.206329424,
1307,2019-06-14 13:00,(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,13752000,9144761,7896106.468,38.04222125,
1308,2019-06-14 13:00,(쿠)무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,4023000,3832656.5,4236270.637,0.284950745,
1309,2019-06-14 13:00,(쿠)일시불 쿠첸 압력밥솥 6인용 (A1),주방,6645000,3947896.5,4567893.113,35.92332872,
1310,2019-06-14 13:00,(쿠)무이자 쿠첸 압력밥솥 6인용 (A1),주방,5334000,1398325.88,1872098.613,69.34360243,
1311,2019-06-14 13:20,(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,21918000,15240727,15303857.19,30.32077702,
1312,2019-06-14 13:20,(쿠)무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,8655000,10010812,8527045.72,7.09334327,
1313,2019-06-14 13:20,(쿠)일시불 쿠첸 압력밥솥 6인용 (A1),주방,11518000,9593870,8614958.875,20.95490157,
1314,2019-06-14 13:20,(쿠)무이자 쿠첸 압력밥솥 6인용 (A1),주방,3601000,4029003.25,3414364.826,3.35140345,
1315,2019-06-14 13:40,(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,15567000,23004400,20433253.64,39.5183839,
1316,2019-06-14 13:40,(쿠)무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,12002000,12898830,10312631.05,3.301695357,
1317,2019-06-14 13:40,(쿠)일시불 쿠첸 압력밥솥 6인용 (A1),주방,13737000,13752834,11253680.74,8.981164952,
1318,2019-06-14 13:40,(쿠)무이자 쿠첸 압력밥솥 6인용 (A1),주방,7084000,5617321,4469758.233,28.80378859,
1319,2019-06-14 14:00,마르엘라로사티 쿨썸머 데님 3종,의류,14268000,19392512,16694269.76,26.46054725,
1320,2019-06-14 14:20,마르엘라로사티 쿨썸머 데님 3종,의류,22907000,32146200,27256459.46,29.66049562,
1321,2019-06-14 14:40,마르엘라로사티 쿨썸머 데님 3종,의류,30092000,38194360,31065448.72,15.08010222,
1322,2019-06-14 15:00,보몽드 샐비어 시어서커 리플 침구세트 SS,침구,5026000,4839011.5,4079126.055,11.27996861,
1323,2019-06-14 15:00,보몽드 샐비어 시어서커 리플 침구세트 Q,침구,7782000,9122468,6645900.176,1.313082602,
1324,2019-06-14 15:00,보몽드 샐비어 시어서커 리플 침구세트 K,침구,7541000,9120036,6440384.977,3.172132193,
1325,2019-06-14 15:20,보몽드 샐비어 시어서커 리플 침구세트 SS,침구,8087000,10520568,8799107.77,19.44896606,
1326,2019-06-14 15:20,보몽드 샐비어 시어서커 리플 침구세트 Q,침구,14306000,15413349,13076148.3,0.428151459,
1327,2019-06-14 15:20,보몽드 샐비어 시어서커 리플 침구세트 K,침구,18073000,15306106,12948852.01,21.83102414,
1328,2019-06-14 15:40,보몽드 샐비어 시어서커 리플 침구세트 SS,침구,12694000,13888759,12472164.2,3.832216801,
1329,2019-06-14 15:40,보몽드 샐비어 시어서커 리플 침구세트 Q,침구,20536000,18739784,17270260.52,12.3245897,
1330,2019-06-14 15:40,보몽드 샐비어 시어서커 리플 침구세트 K,침구,19620000,18450680,17414772.74,8.599763651,
1331,2019-06-14 16:00,유귀열의 귀한 갓김치3kg+총각김치3kg (총6kg),농수축,23623000,38009896,32701787.2,49.66702621,
1332,2019-06-14 16:20,유귀열의 귀한 갓김치3kg+총각김치3kg (총6kg),농수축,42365000,52244080,46926628.35,17.04320588,
1333,2019-06-14 16:40,유귀열의 귀한 갓김치3kg+총각김치3kg (총6kg),농수축,50367000,60893928,54843724.18,14.89432781,
1334,2019-06-14 17:00,일시불 올리고 가스와이드그릴  프리미엄형,주방,9532000,13109093,12108595.54,32.27910481,
1335,2019-06-14 17:00,무이자 올리고 가스와이드그릴레인지 프리미엄형,주방,3224000,4398074,5383689.118,51.70228161,
1336,2019-06-14 17:20,일시불 올리고 가스와이드그릴  프리미엄형,주방,30511000,25154614,25291948.41,17.33053258,
1337,2019-06-14 17:20,무이자 올리고 가스와이드그릴레인지 프리미엄형,주방,9949000,11458407,11150315.77,13.62309164,
1338,2019-06-14 17:40,일시불 올리고 가스와이드그릴  프리미엄형,주방,43217000,40236744,32662986.84,15.65850147,
1339,2019-06-14 17:40,무이자 올리고 가스와이드그릴레인지 프리미엄형,주방,22598000,15722287,16002014.42,29.80728069,
1340,2019-06-14 18:00,사용불가미리구운 자연산 바다장어 9팩,농수축,23973000,21355656,23042008.18,7.400692062,
1341,2019-06-14 18:20,사용불가미리구운 자연산 바다장어 9팩,농수축,42209000,35399420,35710695.66,15.76427342,
1342,2019-06-14 18:40,사용불가미리구운 자연산 바다장어 9팩,농수축,45180000,41356964,40919668.93,8.945736027,
1343,2019-06-14 20:00,무이자 매직쉐프 10리터 듀얼쿡 에어프라이어,주방,17813000,14619034,13560311.36,20.90230349,
1344,2019-06-14 20:00,일시불 매직쉐프 10리터 듀얼쿡 에어프라이어,주방,15578000,12725658,11806363.69,21.26068271,
1345,2019-06-14 20:30,무이자 매직쉐프 10리터 듀얼쿡 에어프라이어,주방,37888000,34373784,29610094.5,15.56181574,
1346,2019-06-14 20:30,일시불 매직쉐프 10리터 듀얼쿡 에어프라이어,주방,52204000,32021822,31141223.15,39.50363464,
1347,2019-06-14 21:00,(일)[보루네오] 피올레 천연소가죽 소파 4인용,가구,5264000,5006451,6168130.493,6.141541533,
1348,2019-06-14 21:00,(무)[보루네오] 피올레 천연소가죽 소파 4인용,가구,1884000,5292766,6552433.389,214.3630411,
1349,2019-06-14 21:00,(무)[보루네오] 피올레 천연소가죽 소파 3인용,가구,1497000,2039192,2514803.778,52.1040674,
1350,2019-06-14 21:20,(일)[보루네오] 피올레 천연소가죽 소파 4인용,가구,5264000,14879210,15820687.62,191.602371,
1351,2019-06-14 21:20,(무)[보루네오] 피올레 천연소가죽 소파 4인용,가구,11058000,15776753,17579763.52,50.8252691,
1352,2019-06-14 21:20,(일)[보루네오] 피올레 천연소가죽 소파 3인용,가구,1402000,3055236.75,3194992.264,122.9040304,
1353,2019-06-14 21:20,(무)[보루네오] 피올레 천연소가죽 소파 3인용,가구,4393000,4208402,4377991.096,2.271874618,
1354,2019-06-14 21:40,(일)[보루네오] 피올레 천연소가죽 소파 4인용,가구,19163000,22346046,30882344.04,38.88323864,
1355,2019-06-14 21:40,(무)[보루네오] 피올레 천연소가죽 소파 4인용,가구,23907000,22321934,30383396.9,10.22991363,
1356,2019-06-14 21:40,(무)[보루네오] 피올레 천연소가죽 소파 6인용,가구,4881000,4564003.5,6146919.108,9.720575785,
1357,2019-06-14 21:40,(일)[보루네오] 피올레 천연소가죽 소파 3인용,가구,1402000,5113248.5,5467109.842,277.3308967,
1358,2019-06-14 21:40,(무)[보루네오] 피올레 천연소가죽 소파 3인용,가구,7287000,5088749.5,6070655.556,23.42936012,
1359,2019-06-14 22:00,일시불 캐리어 벽걸이에어컨 6형 ARC06NQT,가전,2983000,4631776,4923283.548,60.15855762,
1360,2019-06-14 22:00,무이자 캐리어 벽걸이에어컨 6형 ARC06NQT,가전,4216000,3848348.75,4291873.138,3.460366599,
1361,2019-06-14 22:00,일시불 캐리어 벽걸이에어컨 7형 ARC07VBC,가전,1420000,2960533.75,3595248.766,130.8374125,
1362,2019-06-14 22:00,무이자 캐리어 벽걸이에어컨 7형 ARC07VBC,가전,1498000,3083448.25,3546787.924,121.3029431,
1363,2019-06-14 22:15,일시불 캐리어 벽걸이에어컨 6형 ARC06NQT,가전,12781000,9170213,11315204.36,19.85988043,
1364,2019-06-14 22:15,무이자 캐리어 벽걸이에어컨 6형 ARC06NQT,가전,4216000,5987251.5,8945390.293,77.09489792,
1365,2019-06-14 22:15,일시불 캐리어 벽걸이에어컨 7형 ARC07VBC,가전,1420000,4467880.5,6802049.372,296.8285166,
1366,2019-06-14 22:15,무이자 캐리어 벽걸이에어컨 7형 ARC07VBC,가전,1498000,4607590.5,6800666.835,280.7829551,
1367,2019-06-14 22:30,일시불 캐리어 벽걸이에어컨 6형 ARC06NQT,가전,9847000,12036101,13849818.27,31.44063814,
1368,2019-06-14 22:30,무이자 캐리어 벽걸이에어컨 6형 ARC06NQT,가전,5252000,10085760,10228147.31,93.39211077,
1369,2019-06-14 22:30,일시불 캐리어 벽걸이에어컨 7형 ARC07VBC,가전,6918000,7427648,7288333.14,6.360083405,
1370,2019-06-14 22:30,무이자 캐리어 벽걸이에어컨 7형 ARC07VBC,가전,5842000,7949072,7236279.826,29.96706459,
1371,2019-06-14 22:45,일시불 캐리어 벽걸이에어컨 6형 ARC06NQT,가전,23536000,16408839,20078740.21,22.4855982,
1372,2019-06-14 22:45,무이자 캐리어 벽걸이에어컨 6형 ARC06NQT,가전,28077000,12727082,16027418.5,48.79349557,
1373,2019-06-14 22:45,일시불 캐리어 벽걸이에어컨 7형 ARC07VBC,가전,9657000,9472758,10944329.11,5.711334298,
1374,2019-06-14 22:45,무이자 캐리어 벽걸이에어컨 7형 ARC07VBC,가전,7290000,9817576,11062132.25,43.20787551,
1375,2019-06-15 0:00,오모떼 미라클쉐이핑 브라팬티 시즌3,속옷,16517000,18074338,28269457.72,40.29120216,
1376,2019-06-15 0:20,오모떼 미라클쉐이핑 브라팬티 시즌3,속옷,44829000,30160580,44542486.61,16.67997657,
1377,2019-06-15 0:40,오모떼 미라클쉐이핑 브라팬티 시즌3,속옷,56057000,46075484,64743372.97,1.155201874,
1378,2019-06-15 1:00,USPA  남성 폴로셔츠 위켄드 컬렉션 3종,의류,9996000,13531517,10581472.12,20.61319088,
1379,2019-06-15 1:00,USPA  여성 폴로셔츠 위켄드 컬렉션 3종,의류,9409000,13003877,10325046.57,23.97132306,
1380,2019-06-15 1:00,USPA  남성 아동 반팔 폴로셔츠 3종,의류,1081000,678070.19,1367234.252,5.397574356,
1381,2019-06-15 1:00,USPA  여성 아동 반팔 폴로셔츠 3종,의류,1093000,863679.5,937985.7659,17.58164383,
1382,2019-06-15 1:30,USPA  남성 폴로셔츠 위켄드 컬렉션 3종,의류,14614000,14720755,15161909.49,2.239853879,
1383,2019-06-15 1:30,USPA  여성 폴로셔츠 위켄드 컬렉션 3종,의류,13054000,14274286,14187832.9,9.016848874,
1384,2019-06-15 1:30,USPA  남성 아동 반팔 폴로셔츠 3종,의류,2798000,2752515.25,2212900.044,11.26849011,
1385,2019-06-15 1:30,USPA  여성 아동 반팔 폴로셔츠 3종,의류,1440000,2823893,1711087.288,57.46459333,
1386,2019-06-15 6:00,마르엘라로사티 썸머 와이드 팬츠 3종,의류,13065000,10084707,10776281.56,20.1646056,
1387,2019-06-15 6:20,마르엘라로사티 썸머 와이드 팬츠 3종,의류,23051000,17671750,16923743.91,24.95880024,
1388,2019-06-15 6:40,마르엘라로사티 썸머 와이드 팬츠 3종,의류,28969000,24372396,23249789.77,17.80491944,
1389,2019-06-15 7:00,일시불 캐리어 벽걸이에어컨 6형 ARC06NQT,가전,2006000,3738034.75,4652949.472,109.1471641,
1390,2019-06-15 7:15,일시불 캐리어 벽걸이에어컨 6형 ARC06NQT,가전,3981000,9677281,9072814.042,135.4947883,
1391,2019-06-15 7:15,무이자 캐리어 벽걸이에어컨 6형 ARC06NQT,가전,11511000,3985323.25,3829925.503,66.05312852,
1392,2019-06-15 7:15,일시불 캐리어 벽걸이에어컨 7형 ARC07VBC,가전,5529000,3214627.5,3540729.454,38.90977614,
1393,2019-06-15 7:15,무이자 캐리어 벽걸이에어컨 7형 ARC07VBC,가전,1518000,3227294,3589860.379,124.5439519,
1394,2019-06-15 7:30,일시불 캐리어 벽걸이에어컨 6형 ARC06NQT,가전,7892000,14584026,15294447.1,89.29595223,
1395,2019-06-15 7:30,무이자 캐리어 벽걸이에어컨 6형 ARC06NQT,가전,3199000,10270688,10274029.62,221.1115602,
1396,2019-06-15 7:30,일시불 캐리어 벽걸이에어컨 7형 ARC07VBC,가전,1420000,5625506,7181264.679,350.9426295,
1397,2019-06-15 7:30,무이자 캐리어 벽걸이에어컨 7형 ARC07VBC,가전,1518000,5757854,7651839.997,341.6895256,
1398,2019-06-15 7:45,일시불 캐리어 벽걸이에어컨 6형 ARC06NQT,가전,15734000,19034422,17229262.15,15.23987591,
1399,2019-06-15 7:45,무이자 캐리어 벽걸이에어컨 6형 ARC06NQT,가전,15697000,14069405,12868695.28,14.19347556,
1400,2019-06-15 7:45,일시불 캐리어 벽걸이에어컨 7형 ARC07VBC,가전,4179000,9385420,8961118.059,119.5087109,
1401,2019-06-15 7:45,무이자 캐리어 벽걸이에어컨 7형 ARC07VBC,가전,8778000,9987671,9770889.05,12.54591051,
1402,2019-06-15 8:00,파뷔에 항균도마 1+1+칼세트,주방,47515000,38627752,35038644.63,22.48090431,
1403,2019-06-15 8:30,파뷔에 항균도마 1+1+칼세트,주방,79181000,70284496,72809696.55,9.641080215,
1404,2019-06-15 9:00,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),속옷,24878000,25736568,23726119.77,0.589501219,
1405,2019-06-15 9:20,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),속옷,57630000,48924484,49721835.72,14.41409013,
1406,2019-06-15 9:40,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),속옷,78956000,70455720,69548872.35,11.34011833,
1407,2019-06-15 10:00,일시불 LG 울트라HD TV 75UK6200KNB,가전,12131000,5908130,6222379.918,50.00201996,
1408,2019-06-15 10:00,일시불 LG 울트라HD TV 55UK6800HNC,가전,10762000,5117958,5043377.222,52.79067449,
1409,2019-06-15 10:00,일시불 LG 울트라HD TV 65UK6800HNC,가전,15140000,13108014,9982348.525,23.74384899,
1410,2019-06-15 10:00,무이자 LG 울트라HD TV 55UK6800HNC,가전,3014000,5312169,4860597.72,68.758572,
1411,2019-06-15 10:30,일시불 LG 울트라HD TV 55UK6800HNC,가전,8067000,10740008,9231039.315,23.78236839,
1412,2019-06-15 10:30,(삼성카드 6월 5%)무이자 LG 울트라HD TV 75UK6200KNB,가전,26840000,11502968,9434309.694,60.99612948,
1413,2019-06-15 10:30,일시불 LG 울트라HD TV 65UK6800HNC,가전,3823000,31751794,31803143.43,731.2181197,
1414,2019-06-15 10:30,무이자 LG 울트라HD TV 65UK6800HNC,가전,21540000,13918645,17452468.11,27.17940317,
1415,2019-06-15 10:30,무이자 LG 울트라HD TV 55UK6800HNC,가전,6001000,11113102,8844850.394,66.28855519,
1416,2019-06-15 10:30,무이자 LG 울트라HD TV 70UK7400KNA,가전,6068000,9319845,8337368.145,45.49450515,
1417,2019-06-15 10:30,일시불 LG 울트라HD TV 70UK7400KNA,가전,5417000,7658034.5,7398388.97,38.97381826,
1418,2019-06-15 11:00,일시불 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,가전,5384000,10033938,9109336.803,77.77929794,
1419,2019-06-15 11:00,무이자 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,가전,11155000,18273302,18309999.98,63.97714916,
1420,2019-06-15 11:00,무이자 LG 휘센 싱큐 에어컨 2IN1형 FQ19V9KWA2,가전,18552000,15512873,18160887.47,9.244931883,
1421,2019-06-15 11:30,일시불 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,가전,5409000,17029916,23530274.06,274.932428,
1422,2019-06-15 11:30,무이자 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,가전,5627000,41385376,58809496.57,790.3045368,
1423,2019-06-15 11:30,무이자 LG 휘센 싱큐 에어컨 2IN1형 FQ19V9KWA2,가전,6209000,32912342,32072731.85,423.3135275,
1424,2019-06-15 11:30,일시불 LG 휘센 씽큐 에어컨 스탠드형FQ19V9KWA1,가전,4996000,9525136,9542652.398,90.83054842,
1425,2019-06-15 11:30,무이자 LG 휘센 씽큐 에어컨 스탠드형FQ19V9KWA1,가전,5215000,10241888,12941877.26,122.2796286,
1426,2019-06-15 12:00,뱅뱅 남성 썸머 데님팬츠 3종(2019 S/S),의류,11084000,13641848,14854433.14,28.54691962,
1427,2019-06-15 12:00,뱅뱅 여성 썸머 데님팬츠 3종(2019 S/S),의류,6340000,11556822,12404946.98,88.97294147,
1428,2019-06-15 12:20,뱅뱅 남성 썸머 데님팬츠 3종(2019 S/S),의류,20429000,27024324,28882503.03,36.83202074,
1429,2019-06-15 12:20,뱅뱅 여성 썸머 데님팬츠 3종(2019 S/S),의류,15260000,22436604,23047261.61,49.02970384,
1430,2019-06-15 12:40,뱅뱅 남성 썸머 데님팬츠 3종(2019 S/S),의류,31967000,38329224,43052864.29,27.29078157,
