,댓글,출처
25662,댓글보니 참 남 지적하기 즐기는분들 많네 지들은 얼마나 부끄럼없이 깨끗하게 살길래,./data\여행에 미치다.csv
25663,으이구 인간아 그렇다고 꼭 그런 극단적인 선택을해야 모든게 해결 될거 같았냐 잘못을 저질렀으면 인정하고 벌을 받으면 되는거지참 사람 목숨 한낱 종이장 같다 삼가고인의 명복을 빕니다,./data\여행에 미치다.csv
25664,사람이 실수 할수도 있지진짜 참 너무들 하다 삼가 고인의 명복을 빕니다,./data\여행에 미치다.csv
25665,영상이 어떤 경위로 찍혔든지간에 당사자의 동의없이 250만의 팔로워가 구독하고 있는 페이지에 업로드했다는 건 문제고 범죄 맞습니다그리고 범죄와는 별개로 살아서 끝까지 반성하고 죄값 치르기를 바랐는데 참 답답한 밤이네요,./data\여행에 미치다.csv
25666,고인의명복을 빕니다 병신새끼들아 사과문까지올렸는데 이지랄이냐,./data\여행에 미치다.csv
25668,여미 크루 여러분들은 꼭 악플러들 고소하세요 제발요,./data\여행에 미치다.csv
25669,그때공고문보고 별거 아닌ㄷ 왜 이렇게까지 욕하지라고 생각했어요 그리고 아무것도 안 했어요 그때 응원댓글 쓸껄 후회되요 작은 응원이 도움이 됬을지도 좋은 말 한마디를 아껴서 응원 안 해서 정말 죄송합니다 ㅠㅠ,./data\여행에 미치다.csv
25670,무슨 일이야,./data\여행에 미치다.csv
25671,정준영과 함께 시간을 보내세요,./data\여행에 미치다.csv
25672,사람을 죽음에 이르게 한 잣대는 언젠가 자신이 곤경에 처했을 때 똑같이 돌려받을거란 사실을 사람들은 잘 모른다,./data\여행에 미치다.csv
25673,3,./data\여행에 미치다.csv
25674,악플러들이 또 사람 죽였네,./data\여행에 미치다.csv
25675,"고인의 명복을 빕니다
사람 하나 죽으니 이제 다들 행복하신가요 잘못한 것은 날것 그대로 비판을 받아야 하는것은 마땅하나 사람 목숨이 그것만큼 소중하지 않다는 것은 아니자나요 이제 다들 그만 하셨으면 해요 우리 모두가 살인자입니다",./data\여행에 미치다.csv
25676,대표 사망했다고 뜨네요,./data\여행에 미치다.csv
25677,Rest In PeaceTT,./data\여행에 미치다.csv
25678,정보그 영상은 동성간의 성관계 영상이었고 남자 둘중한명 중에 누군가는 찍는걸 몰랐던 불법 촬영물도 아니고 리벤지포르노 또한 아니었다 그냥 상호 합의하에 트위터에 올린 게이섹스동영상이었다 이 사람이 이렇게까지 끔찍하게 욕먹는 이유는 단지 페미니스트들이 여성을 상대로한 불법촬영물이라고 착각했기 때문이다 제발 이 글을 읽고 니네가 뭘 잘못 생각하고 있는지 다시한번 떠올려봐라,./data\여행에 미치다.csv
25679,삼가 고인의 명복을 빕니다 창업강의때 들은 내용 기억하겠습니다,./data\여행에 미치다.csv
25680,일단 사람이 죽었으면 발인동안이라도 조용 있죠,./data\여행에 미치다.csv
25682,가계정으로 투덜대지말고 본계정으로 당당하게 말해라 구질구질하다 에휴,./data\여행에 미치다.csv
25683,삼가 고인의 명복 빔,./data\여행에 미치다.csv
25684,악플러들 니들이 살인자다,./data\여행에 미치다.csv
25685,씹선비들 진짜 질린다질려니들 인생이나 잘살아세상이 미쳐 돌아가는구나,./data\여행에 미치다.csv
25686,남자 둘이 합의하에 트위터에 올린 영상 이란 부분에서 불법 촬영물은 아닌게 밝혀졌고 죄라면 실수로 올린 저 영상으로 유포죄뭐 미쳤다고 여미 계정으로 의도적으로 올리진 않았을테니깐역시 중립기어 박는게 최고다 후속기사가 괜 있는게 아니니깐ㅎㅎ,./data\여행에 미치다.csv
25687,good luck,./data\여행에 미치다.csv
25688,7,./data\여행에 미치다.csv
25689,코로나 블루에 걸리셨나,./data\여행에 미치다.csv
25690,여기 댓글창 닫으면 좋을거 같은데,./data\여행에 미치다.csv
25691,의식 회복했다는 기사를 봤었는데 결국 이렇게 가셨나요 삼가고인의 명복을 빕니다,./data\여행에 미치다.csv
25692,"너무 마음이 아프네요ㅜㅜ
이 사건에 대해 방금 전 접해서 잘 모르지만 백만명의 팔로워 중 1도 안된 익플러들 땜에 극단적인 선택을 하셔서 너무 가슴 아픕니다삼가 고인의 명복을 빕니다",./data\여행에 미치다.csv
25693,아직도 언팔안하고 있는 사람 읍제,./data\여행에 미치다.csv
25694,불법 촬영물도 아니었고 게이 영상이었는데 언냐들이 왜 불편함,./data\여행에 미치다.csv
25695,삼가 고인의 명복을 빕니다 현재 시점의 문제는 분명하게 죄를 물어야하죠 하지만 이 브랜드의 초기 기획과 콘텐츠는 많은 사람들에게 질 좋은 여행의 가이드가 되었고 창업자들에게는 좋은 롤모델도 되었습니다 죄에 대한 책임을 너무도 어리석게 선택하셨네요 우리 사회가 조금 더 책임감 있는 모습으로 변화 되었으면 좋겠네요,./data\여행에 미치다.csv
25696,여미 이 게시글 댓글 제한 막는 게 어떤가요 난장판 될 거 같네요,./data\여행에 미치다.csv
25697,조준기님뒤돌아보면 당신보다 든사람많은데 이런일로 극단적인 선택하니 마음 아프네요 하늘나라가서는 편쉬세요삼가 고인의명복을빕니다,./data\여행에 미치다.csv
25699,비판이 아니라 비난 악플 욕짓거리 다는 사람들 니들으 죽인거다,./data\여행에 미치다.csv
25700,팩트도 아닌 글로 마녀사냥 당해서 안타까운 인생이 하늘로 갔네 잘못은 있었지만 이런 한국식 마녀사냥 좀 사라져야할 듯,./data\여행에 미치다.csv
25701,어찌 음란하게 성을 즐기는 놈들은 죄다 쪽팔려서 그냥 자살해버리는지ㅉㅉ,./data\여행에 미치다.csv
25702,삼가 고인의 명복을 빕니다덕분에 여행에 유용한 정보 많이 얻을 수 있어 감사했어요,./data\여행에 미치다.csv
25703,불법촬영도 여자도 아니였고꼬리자르고 살궁리도 안하셨는데,./data\여행에 미치다.csv
25704,고인의 명복을 빕니다 악플 단 사람들이 죽인거니 평생 죄책감에 사시길,./data\여행에 미치다.csv
25705,고인도 잘못한부분 있지만 마찬가지로 악플단 인간들도 본인들이 사람 한명 목숨 빼앗은거 알길 사람목숨보다 중요한건 없다 생각해요 잘못한부분은 법적으로 처리되면 될것을 악플러들은 본인들이 뭔데 또다른 가해를 하는지 참 씁쓸하네요,./data\여행에 미치다.csv
25706,삼가 고인에 명복을 빕니다,./data\여행에 미치다.csv
25708,결국 또 사람 한명 죽었네,./data\여행에 미치다.csv
25709,많이 안타깝네요 고인의 명복을 빕니다,./data\여행에 미치다.csv
25710,댓글단게 여자밖에 없노,./data\여행에 미치다.csv
25712,사망햇다던대 진짜임,./data\여행에 미치다.csv
25715,그러지 마시지 그러셧어요ㅠㅠ,./data\여행에 미치다.csv
25716,잘 좀 살다가시지,./data\여행에 미치다.csv
25717,악플때문에 이제 하늘의 별이 되셨네요 잘못 한건 맞지만 비난을 물타기 하듯이 하는 한국사람들의ㅠ멍청함에여기 댓글 다신분들 죄책감이란걸 좀 느끼면서 사시길 꼭 좀 부탁드립니다,./data\여행에 미치다.csv
25718,한명 죽였네 죽였어,./data\여행에 미치다.csv
25719,삼가고인의명복을빕니다 ㅠ,./data\여행에 미치다.csv
25720,경찰수사하라고 지인 계정까지 찾아가서 염병떠는것들 보면 다 비공개 세컨계정이더라 니들이 사람한명 죽였다고해도 무방하다 안타깝네,./data\여행에 미치다.csv
25721,불법촬영물도 아니고 트위터에 상호협의하에 올린영상을 받아서 실수로 올린거라는데 악플때문에 죽게되었네요,./data\여행에 미치다.csv
25723,법대로 따진다해도 사형감도 아닌데 댓글들을 보니 무섭다 죽어서까지 조롱하고 한국은 나이 성별 문제가 아닌거같네,./data\여행에 미치다.csv
25728,이제 그만하시고삼가고인의명복을빕니다,./data\여행에 미치다.csv
25729,삼가고인의 명복을 빕니다,./data\여행에 미치다.csv
25730,명복을 빕니다 편 쉬세요,./data\여행에 미치다.csv
25731,사람이 죽엇어 사람이,./data\여행에 미치다.csv
25732,"여기 댓글들 읽어보면 세상은 아직도 변하지 않았다는게 느껴지네요 삼가 고인의 명복을 빕니다
죄는 죄지 여미 여러분들의 열정 진실된 마음음 까지 왜곡되고 있는 것 같아 마음이 아프네요
당자자가 아닌 저도 이렇게 이 댓글들을 보니까 사람이 싫어질 정도인데내세요",./data\여행에 미치다.csv
25733,결국 종지부가 죽음이라니씁쓸하네,./data\여행에 미치다.csv
25735,이유야 어찌됐던 극단적인 선택을 하신건 너무맘아프네요ㅠ 건강하게 돌아오시길 바랬는데,./data\여행에 미치다.csv
25736,결국 죽었네 이제 만족해,./data\여행에 미치다.csv
25737,하여튼 다들 진짜 좆같다 뭐하나터지면 물어뜯고,./data\여행에 미치다.csv
25738,왜 죽나요 물론 잘못한건 맞지만 이게 죽을일인가요,./data\여행에 미치다.csv
25739,키보드 살인마들,./data\여행에 미치다.csv
25740,아니 ㅋㅋ 죽어가는 와중에 인스타로 모두에게 미안하다고 어쩌고 글 써제끼면서 같이 올릴 사진도 고르고 계좌로 모두에게 구걸까지하는게 진짜 대단하게 미친분인듯요 미안하담서 돈은 내라고요 인간 맞나 혹시 외계인,./data\여행에 미치다.csv
25741,참 씁쓸한 결말이네요,./data\여행에 미치다.csv
25742,뭐라도 터지면 댓글들 아주 가관 행동대장들 납셨어 언팔하자 진행사항 공유해라 브리핑해라ㅋㅋㅋㅋㅋㅋㅋ 정말멋진 대장님들 많이계시네용죄를지엇다한들 그건 알아서 진행이되고있는거고 좀 두면 안됩니까 사람좀 살게,./data\여행에 미치다.csv
25743,이렇게 가야만했었습니까,./data\여행에 미치다.csv
25744,잘못한건 잘못한거더라도 삼가고인의 명복과 평안을 빕니다,./data\여행에 미치다.csv
25745,너희 중에 죄 없는 자만이 이 자한테 돌을 던져라,./data\여행에 미치다.csv
25746,심각하네 촬영도 문제인데 소지하는건 괜찮다는건가어이없다,./data\여행에 미치다.csv
25747,삼가고인에명복을빕니다 Rip,./data\여행에 미치다.csv
25748,하라보지 따라오너라,./data\여행에 미치다.csv
25749,처벌받고 진심어린 반성하면 되지 왜 자살까지라고 생각했으나 여기 댓글들을 보니 죽는게 낫겠다 싶다,./data\여행에 미치다.csv
25750,다들 언팔합시다,./data\여행에 미치다.csv
25751,어떻게 소지한 영상인지불법촬영영상인지 수사할건 하야하지 않나,./data\여행에 미치다.csv
25752,다음 생에는 직접 찍었는지 다운 받았는지 분간이 어려운 영상을 올리지 마시고 경찰조사도 성실 받으시는 시민이 되시길 즐거운 여행에 도촬이 포함되길 바란다면 회사는 안 여시는게 좋았을지도요,./data\여행에 미치다.csv
25753,대표가 여자였으면 무마될일 ㅠㅠ,./data\여행에 미치다.csv
25755,삼가 고인의 명복을 빕니다 대한민국 악플러들 다 처벌 부탁 드립니다,./data\여행에 미치다.csv
25756,여행소개 넘 멋지고 좋았는데 한번의 실수가 이렇게 큰일을 가져오다니요 삼가 고인의 명복을 빕니다,./data\여행에 미치다.csv
25757,하ㅏ 자살이라뇨,./data\여행에 미치다.csv
25758,나쁜일을 하셨다면 벌을 받는게 맞지 극단적인 선택을 하신게 너무 안타깝습니다 삼가고인의명복을빕니다,./data\여행에 미치다.csv
25760,여행에만 미쳤어야지,./data\여행에 미치다.csv
25762,떼잉준기 해버렸슴다,./data\여행에 미치다.csv
25763,지금 뉴스 사실인가요,./data\여행에 미치다.csv
25764,일부 도넘은 댓글들은 지인분들이 나서서 고소했음 좋겠네요,./data\여행에 미치다.csv
25765,이거 댓글 다 박제됐음 좋겠어요,./data\여행에 미치다.csv
25766,ㅠㅠㅠㅠ 좋은곳으로 가세요 ㅠㅠ 여미 첫 시작때 전국투어하면서 만나서 물물 교환하고 참좋앗엇는데ㅠㅠ,./data\여행에 미치다.csv
25768,결국에 또 한명 죽였네 ㅉㅉㅉ 인스타도 한국한정으로 댓글기능 없애야할듯,./data\여행에 미치다.csv
25769,고인의 명복을 빕니다 RIP,./data\여행에 미치다.csv
25770,잔인한 댓글들이 고스란,./data\여행에 미치다.csv
25771,삼가고인의 명복을 빕니다너무안타깝네요,./data\여행에 미치다.csv
25772,삼가 고인의 명복을 빕니다 여기 악플들 반성해라,./data\여행에 미치다.csv
25773,죽지 말고 죗값을 치뤘어야지요그런 선택을 왜 합니까,./data\여행에 미치다.csv
25774,잘죽어 ㅋㅋㅋㅋ,./data\여행에 미치다.csv
25775,악플러 때문에 결국 사람이 한명 죽었네,./data\여행에 미치다.csv
25776,극단적인 선택을 했어야 하나요 남은 가족들도 생각하셔야지ㅠㅠ 삼가고인의명복을빕니다,./data\여행에 미치다.csv
25777,해명하고 다시 신뢰쌓으면되실것을 왜이렇게 고인의명복을빕니다,./data\여행에 미치다.csv
25778,쪽팔렸나보다 많이,./data\여행에 미치다.csv
25779,불필요한 욕설과 비방하신분들 이제 속이 후련하신가요,./data\여행에 미치다.csv
25780,삼가 고인의 명복을 빕니다 부디 좋은곳에서 편 쉬세요,./data\여행에 미치다.csv
25781,이때다싶어서 쉴드치지마라 불법촬영 유포 게시도 범죄임 범죄,./data\여행에 미치다.csv
25783,득달같이 달려드는 이 모습들 참 무섭구만과장하고 자기 생각을 가미해가지고 까대는게ㄷㄷㄷ불쌍하시네 자살까지 선택할일은 아닌것같은데ㅜ몇몇은 저런 영상찍어대고 유포하고 소지하는게 남자들만이 한다고 생각하겠지심한건 여자들도 마찬가지 또 코로나로 여행다니는것드 무개념인거 도의적유죄인거알면서 싸돌아댕기는것들도 여기 댓글러들 수도없이 많을터인디 참,./data\여행에 미치다.csv
25784,사람 돌아가셨다는데 댓글이 왜 아직도그만들 해요에휴 삼가 고인의 명복을 빕니다,./data\여행에 미치다.csv
25785,결국 여기 댓글러들이 사람죽였고만,./data\여행에 미치다.csv
25786,잘가슈 ㅋ,./data\여행에 미치다.csv
25787,여기 악플단 사람들 모두 사자명예훼손 및 자살방조죄로 고소해주세요,./data\여행에 미치다.csv
25788,여기 악플 단 인간들 사람 한 명 죽인거나 다름없음,./data\여행에 미치다.csv
25790,결국 사망했네요 ㅠㅠ 고인의 명복을 빕니다 이제 모두들 그만하시길,./data\여행에 미치다.csv
25791,결국 비극이었구나,./data\여행에 미치다.csv
25792,ㅠㅠ 조준기대표끝내 깨어나지 못했네요 평소 여미팬으로써 정말 너무안타깝습니다 사람마다 받아드리는 건 다르겠지만 귀한목숨 버릴만큼의 사안은 아닌것같았는데 ㅜㅜ 기분이 찜찜 하네요 ㅠㅠ,./data\여행에 미치다.csv
25793,다 여기 있는 악플 단 사람들이 죽인거 아닐까요 이렇게까지 물고 뜯을 필요는 없었는데 세상이 참 각박하네요,./data\여행에 미치다.csv
25794,끝까지 살아서 죄지은거 벌받아야지 어휴 ㅠㅠ 결국 오늘 돌아가셨다던대,./data\여행에 미치다.csv
25795,나는 문제가 되었다는 게시물을 보지못한 사람입니다 그렇지만 이런 문제가 터져나옴으로 인해 대표가 겪었던 당혹감과 좌절감 그리고 헤어날 수 없는 괴로움을 충분하게 느낄만 합니다 그로 인해 극단적인 선택을하게 되어 생을 달리했다는 소식을 들었습니다 간혹 여행에 미치다를 통해 여러가지 여행정보를 얻었던 나로선 생을 달리한 대표에게 비난보다는 고마움을 가졌던 시간이 더 많았었기에 조용 고인의 명복을 빕니다,./data\여행에 미치다.csv
25796,결국 극단적인 선택하셨네요,./data\여행에 미치다.csv
25797,죽지는 말지 그랫나여 가족들 강아지들은 어특하라고,./data\여행에 미치다.csv
25798,악플러들 우르르와서 쓰고 가는거봐 ㅋㅋㅋㅋ 사람이 죽어야 끝나지 그치,./data\여행에 미치다.csv
25801,아따죽으면 성역이되어버린당께,./data\여행에 미치다.csv
25802,죽음으로 몰고간 악플러들 다 고소당했으면,./data\여행에 미치다.csv
25803,고인의 명복을 빌어요 정말로,./data\여행에 미치다.csv
25805,준기씨 이건 아니잖아 왜 죽어 왜,./data\여행에 미치다.csv
25806,돈고춘 ㅜㅜ,./data\여행에 미치다.csv
25807,여기 악플러들 다 처벌받게 해주세요,./data\여행에 미치다.csv
25808,RIP 죽을일은 아니었잖아,./data\여행에 미치다.csv
25809,다시 시작할수 있었을텐데 삼가 명복을 빕니다,./data\여행에 미치다.csv
25810,"죽을만큼 죄지은건 아니잖아요
삼가고인의 명복을 빕니다 ㅠ",./data\여행에 미치다.csv
25811,얼토당토 않은 이유로 조리돌림 해가면서 웃음거리 삼더니 결국 사람하나 죽였네 진짜 사람들 무섭고 소름끼친다,./data\여행에 미치다.csv
25813,조준기 전 대표는 끝내 숨을 거두었습니다,./data\여행에 미치다.csv
25814,문재인은 잘먹고 잘살던데 대한민국 여성 때문이다,./data\여행에 미치다.csv
25815,응 대표 자살했어 언팔,./data\여행에 미치다.csv
25816,조준기 대표 사망 했다고 뉴스 나왔어요,./data\여행에 미치다.csv
25817,예 뭐 존나 자랑이십니다,./data\여행에 미치다.csv
25819,여행에만 미친게 아닌가 보네요,./data\여행에 미치다.csv
25820,"그래서 조준기는 어떻게 됐나요
부조금은 환불 받을 수 있나요",./data\여행에 미치다.csv
25824,와우 사망 ㅋㅋㅋ,./data\여행에 미치다.csv
25825,삼가 고인의 명복을 빕니다 ㅜㅜ,./data\여행에 미치다.csv
25826,삼가 고인의 명복을 빕니다 악플러들은 악플 달지 말아주세요 악플이 결국 사람을 죽인 것이에요,./data\여행에 미치다.csv
25827,범죄자 죽었으니 공소권 없음으로 끝나겠네요 앞으로 이런 일 없었으면 좋겠습니다,./data\여행에 미치다.csv
25828,명복을 빕니다 ㅠㅠ,./data\여행에 미치다.csv
25829,결국 페미니즘이 사람 한명 또 죽였네,./data\여행에 미치다.csv
25830,악플러들 댓글 지우는거 봐라 ㅡㅡ,./data\여행에 미치다.csv
25833,푸훕 킼 켁,./data\여행에 미치다.csv
25834,꼭 법적 처벌을 받음으로서 죄값을 치루시길,./data\여행에 미치다.csv
25835,극혐 다신 안들어옴,./data\여행에 미치다.csv
25836,조사 잘 진행되고 있나요,./data\여행에 미치다.csv
25837,그냥미치다 ㅋㅋㅋㅋㅋ,./data\여행에 미치다.csv
25839,ㅋㅋㅋ 아니 근데 진짜 어떤 웹을 서핑해야지 그런 영상이 생기주ㅣ ㅋㅋㅋㅋ,./data\여행에 미치다.csv
25840,나이거 방금 알았는데 심각하다,./data\여행에 미치다.csv
25841,죽지마세요 살아서 스스로 책임지세요 비겁하게 죽음으로 마무리하려하지마세요,./data\여행에 미치다.csv
25842,사실 저런 영상을 다운받고 사는 행위가 N번방 같은 게 일어나는 거고 크고 작은 사이트들이 화성화되고 음란물로 돈을 버는 세상이 되는 건데 본인 성욕 때문에 사회 질서가 무너지고 있음을 왜 인지하지 못하는지 이해가 안된다 차라리 배우들이 자발적으로 참여하는 영화 같은거 그런걸 봤으면 좋겠다 제발 무섭게 저런 영상이나 보지말고 반성해주세요 제발 제발 제발,./data\여행에 미치다.csv
25844,죄송하면 계정 삭제 하세요,./data\여행에 미치다.csv
25845,와 ㄱㄷㄹㅇ 진짜,./data\여행에 미치다.csv
25847,"설령 대형 페이지 내 대표가 업로드한 영상으로 음란물 유포는 처벌받아야 하되
트위터 내 일탈 계정 유저가 본인의 성관계 영상을 본인 스스로 본인 계정에 올렸는데 이게 대체 왜 불법 도촬 영상으로 둔갑해서
있지도 않는 피해자를 만들어내 자꾸 피해자 드립이냐 기가 차네 ㅋㅋ",./data\여행에 미치다.csv
25849,여러분 불법촬영물 아니고 소위 일탈계라고 하는 본인들이 합의하에 촬영하고 직접 트위터에 올린 영상을 다운받은 거라고 하네요 둘 다 남성은 사실이고요,./data\여행에 미치다.csv
25850,개 극혐이다 언팔 합니다,./data\여행에 미치다.csv
25851,유디니 떡상 각이네요 한순간의 실수로 공들인 탑을 무너뜨리네요 가관입니다 ㅎ,./data\여행에 미치다.csv
25853,혹시 관계자 성함이 야동왕,./data\여행에 미치다.csv
25854,야동에 미치다,./data\여행에 미치다.csv
25855,야동에미치다 로 바꾸라마,./data\여행에 미치다.csv
25856,대표님 유서로 계좌번호 장난치시는 건가요,./data\여행에 미치다.csv
25857,극혐 채널도 싫어졌다,./data\여행에 미치다.csv
25858,야 ㅋㅋㅋㅋㅋ 이사람 유서에 계좌번호 적음 ㅋㅋㅋㅋㅋㅋ개신박하다,./data\여행에 미치다.csv
25860,와 개소름 나 오랜만에 코로나 끝나고 수능 끝나고 여행 어디가지 싶어서 여행에ㅡ미치다 만 생각나서 들어왔는데 이런일이,./data\여행에 미치다.csv
25861,"대표 그이후에 어떻게 됐어요
여미팀원들 매일 인스타스토리등 업뎃하더니 쥐구멍으로 쏙 들어갔네요",./data\여행에 미치다.csv
25862,나 난독증잇는대 해석좀 해쥬,./data\여행에 미치다.csv
25863,각이다 팔로워 취소,./data\여행에 미치다.csv
25865,악플 고소할 수도 있을듯 다들 조심하세요,./data\여행에 미치다.csv
25866,해결 잘됫음 좋겠당,./data\여행에 미치다.csv
25867,여행에 미친게 아니라 부조에 미친거였다,./data\여행에 미치다.csv
25869,picn2 존밤 유리라는 사람 고니 같은 사람 대표랑 친했던 사람들도 매일 같이 스토리 올리더니 안올리네,./data\여행에 미치다.csv
25871,그 영상은 알아서들 조사하실테고 난 그 계좌번호 해명좀ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄱㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄲ,./data\여행에 미치다.csv
25874,뭐 이런 찐따 대표가 있는 회사가 있지,./data\여행에 미치다.csv
25876,강남경찰서 전수조사 부탁드립니다 대체 어느정도 영상이 있길래 여행영상 올리면서 불법촬영영상이 올라가죠 보통 사진첩에 최신 영상부터 올릴텐데 수두룩 한거 아닙니까,./data\여행에 미치다.csv
25877,진짜 그 연상 다운받은겁니까 너무 믿기지 않아요 대표님 그렇게 해 맑던 모습 믿었던 우리들이 병신입니까 진짜 실망입니다,./data\여행에 미치다.csv
25878,예전에 버닝썬 사건보고 대표님께서 스토리에 남긴 글 봤어요 세상 어지러움을 통탄하셨던 걸로 기억하는데 이렇게 표리부동한 모습 보이니 너무너무 실망에요 정말 그동안 좋아했던 여미의 모습이 한순간에 무너지니 이세상 뭘 믿고 살아야 할지 여행 콘텐츠 저나요 여행 이런 여행컨텐츠에 그런 불미스러눈 일이 있다는게 너무너무 실망입니다,./data\여행에 미치다.csv
25879,죄값은 죄값대로 받으시고 다시 일어나시기 바랍니다 이렇게 사라지듯이 무너지는거 바라지 않아요,./data\여행에 미치다.csv
25880,듣던대로 토쏠리네,./data\여행에 미치다.csv
25881,꼴 값,./data\여행에 미치다.csv
25882,불법 포르노가 실수로 다운된다라 그거 가능한거는 텔레그렘임 거기서 동영상보면 자동다운로드라고 N번방때 기사에서 그랬음 피드 관리자가 N번방 가해자인듯,./data\여행에 미치다.csv
25883,얘네 유명한 애들이가,./data\여행에 미치다.csv
25884,근데 왜 전 직원들까지 성교육 교육을 받아야지이해가 안가네,./data\여행에 미치다.csv
25885,죄를 지었다면 처벌해야 하는 사람은 내가아니고 사법부 누가 그사람을 자살까지몰고가도록 비난할수있는가 그리고 자살시도까지 한사람한테 비아냥대는 댓글까지 진짜 친구여도 그랬었을까 같은직장동료반친구가 그랫다면 진짜 자살시도까지햇는데 거기서욕을더한다고면죄부가 아니라 타이밍의 인간성의 문제다,./data\여행에 미치다.csv
25886,120만이었다,./data\여행에 미치다.csv
25887,120에서 10 는 실망해서언팔하고 나머지90는 후처리가 궁금해서든 뭐든 여미에 남아있다 초반이라 90가 80가 될수있겟지만 이댓글볼지 모르겠지만 여미대표님 세상사람 모두가 맹비난한다고 절대생각마요ㅋㅋ언팔한 사람은 애초에 10,./data\여행에 미치다.csv
25889,미친거 아니가,./data\여행에 미치다.csv
25891,유튭채널도 삭제해라,./data\여행에 미치다.csv
25892,변명도 변명같은걸 해야지 웹서핑하다가 불법촬영물이 다운 되는 경우는 한번도 겪어본적도 들어본적도 없음 소지한 것 업로드 한 것에 대한 처벌 똑바로 받으시길 조준기는 갑자기 인스타 비공개로 돌리고 자살기도 하질 않나 본인들이 싼 똥 치우는 것도 제대로 못합니까,./data\여행에 미치다.csv
25893,이거 봤어 여기 대표가 올린 여행피드에 몰카성관계 영상 섞여있던거 그런 영상 다운로드해놓나봐 ㅁㅊㅁㅊ,./data\여행에 미치다.csv
25894,팔로 끊어버랴 깜쓰 ㅡㅡ 퉤퉷,./data\여행에 미치다.csv
25895,이런저런 변명말고 그냥 이것도 홍콩여행이니 여행이다라고 하세요,./data\여행에 미치다.csv
25897,여기가 자살 암시 게시물 올리면서 부조 받겠다며 자기 계좌번호 올린 가성비남이 대표인 페이지죠,./data\여행에 미치다.csv
25898,계좌 진짜 뭐얔ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ개그아니냨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\여행에 미치다.csv
25899,"항상 일 커지면 그제서야 잘못했다고 하더라
왜 그 전에는 잘못을 모르는 걸까",./data\여행에 미치다.csv
25900,부조금해달라고 계좌 적어놨던거 ㅁㅊ거아님 ㅈㄴ ㄸㄹㅇ네,./data\여행에 미치다.csv
25901,무엇을 어떻게 잘 못 한건지 상황파악이 전혀 안된듯,./data\여행에 미치다.csv
25902,아 ㅋㅋㅋ 여기에 야동 올라왓었어,./data\여행에 미치다.csv
25903,안타깝네요 ㅜ 그래도 극단선택 마시구 용기가지고 다시 열심 해주세요 ㅜ,./data\여행에 미치다.csv
25905,변명의 여지가 없는데 변명을 하네,./data\여행에 미치다.csv
25906,본인또는 회사관게자가 올리지않으셨다면 누가 대신 올려서 문제가 된거죠,./data\여행에 미치다.csv
25907,왜 피해자한테 사과한다는 말은 없음,./data\여행에 미치다.csv
25908,댓삭 오지네,./data\여행에 미치다.csv
25910,자살소동까지 그냥 잘못한부분에 대해서 처음부터 인정하고 사과하고 죗값받으면 되는데 하나씩 속이려하니 일이 더 커지는거 ㅉㅉ,./data\여행에 미치다.csv
25911,ㅉㅉ부모님이 당신 이러고 있는거 알아요 피해자한테는 사과도 안 하고 님이 왜 죽으려고해요,./data\여행에 미치다.csv
25912,믿거조 믿거조 믿거조,./data\여행에 미치다.csv
25914,여행을 애정하는 사람으로서 부탁드릴게요 여러분이 어떤 마음인지 잘 압니다 하지만 여미크루분들은 잘못 없어요 댓글 보니까 남의 사진으로 꽁으로 먹고 사네 이런 말들 볼 때 마다 매우 안타까워요 절대 꽁으로 하는거 아니예요 이분들 정말 여행을 애정하고 그 무엇보다도 여행에미치다를 사랑하는 분들이예요 며칠을 고민하면서 여행을 애정하는 분들에게 어떤 컨텐츠를 제공하면 좋을까 고민도 많은 사람들입니다 그런분들에게 제 2차 피해자는 만들지 말아주세요 제발 부탁드릴게요 준기씨의 죄는 반성하고 죄값 받을 겁니다 제가 아는 준기씨는 정말 착실한 분이예요 이번 일로 이미지는 실축 되었지만 또 다시 잘 해낼 거라 전 믿습니다 이번 사건은 정말 매우 유감입니다 사람의 말 한마디가 사람을 또 다시 변화시킬 수 있어요 다시 한번 더 부탁드릴게요 크루분들 조금 이라도 마음은 쉴 수 있게 여러분의 이 필요합니다 간곡 부탁드립니다 여러분 ㅠㅠ,./data\여행에 미치다.csv
25915,벌받기싫어 자살했는데 그나마 제대로 죽지도 않았냐 ㅋㅋ,./data\여행에 미치다.csv
25916,미친거 아니야 여행가려고 개많이 봤었는데,./data\여행에 미치다.csv
25917,ㄷ ㄱ,./data\여행에 미치다.csv
25918,여행에 미치다가 아니라 불촬에 미치다 아님,./data\여행에 미치다.csv
25919,와 미친 ㄷ ㄷ,./data\여행에 미치다.csv
25920,야동이라면 눈돌아가는 헬조센유교탈레반들한태 잘못걸렸넼ㅋㅋㅋㅋㅋㅋ잘가라 멀리 안나간닼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\여행에 미치다.csv
